video_name,policy_name,bandwidth_mbps,round_trip_time_ms,loss_rate,repeat_index,frame_count,late_frame_count,late_frame_ratio,late_frame_fraction,late_frames_per_1000,dropped_frame_count,mean_deadline_miss_ms_on_late,max_deadline_miss_ms,useful_goodput_bytes,keyframe_late_ratio,decodable_gop_ratio,sent_bytes,on_time_bytes,late_bytes,dropped_bytes,wasted_late_bytes_ratio,on_time_goodput_ratio,dropped_keyframe_count,reliable_single_count,unreliable_count,drop_count,reliable_single_late_count,unreliable_late_count
archive_popeye_512kb,frame_action_single_path,1.0,10.0,0.0,-1,33294,222,0.006667868084339521,222/33294,6.667868084339521,0,38.78674686036014,113.97687700000824,70037742.0,0.021621621621621623,0.9772972972972974,71359629.0,70037742.0,1321887.0,0.0,0.018524297540840635,0.9814757024591594,0,2775,30519,0,60,162
