video_name,policy_name,bandwidth_mbps,round_trip_time_ms,loss_rate,repeat_index,frame_count,late_frame_count,late_frame_ratio,late_frame_fraction,late_frames_per_1000,dropped_frame_count,mean_deadline_miss_ms_on_late,max_deadline_miss_ms,useful_goodput_bytes,keyframe_late_ratio,decodable_gop_ratio,sent_bytes,on_time_bytes,late_bytes,dropped_bytes,wasted_late_bytes_ratio,on_time_goodput_ratio,dropped_keyframe_count,reliable_single_count,unreliable_count,drop_count,reliable_single_late_count,unreliable_late_count
archive_popeye_512kb,deadline_feasible_frame_action,3.0,10.0,3.0,-1,11098,1058,0.09533249234096233,1058/11098,95.33249234096233,0,214.1296348684195,1743.828440000012,21350321.0,0.08216216216216216,0.8443243243243244,23786543.0,21350321.0,2436222.0,0.0,0.10242017934258038,0.8975798206574196,0,925,10173,0,76,982
