frame_index,transport_protocol,receive_time_ns,payload_bytes
0,tcp,51450356505384,6663
1,tcp,51450356519604,121
2,tcp,51450356523474,92
3,tcp,51450356525454,112
4,tcp,51450356526894,94
5,tcp,51450392653614,61
6,tcp,51450434445204,61
7,tcp,51450475937364,49
8,tcp,51450517740204,41
9,tcp,51450559338204,39
10,tcp,51450601047894,35
11,tcp,51450642658224,28
12,tcp,51450826139064,131
13,tcp,51450826150764,26
14,tcp,51450826152384,24
15,tcp,51450826153734,22
16,tcp,51450867818154,19
17,tcp,51450909497334,18
18,tcp,51451076143584,17
19,tcp,51451076154204,17
20,tcp,51451076155914,18
21,tcp,51451076157174,17
22,tcp,51451117757514,17
23,tcp,51451159442184,18
24,tcp,51451184310804,539
25,tcp,51451226032644,80
26,tcp,51451267723614,53
27,tcp,51451309342134,52
28,tcp,51451351055424,45
29,tcp,51451392677094,45
30,tcp,51451434287694,45
31,tcp,51451476067314,41
32,tcp,51451517645604,37
33,tcp,51451559292024,40
34,tcp,51451600962024,39
35,tcp,51451642607994,35
36,tcp,51451684346124,201
37,tcp,51451725936474,39
38,tcp,51451767659844,37
39,tcp,51451809309954,42
40,tcp,51451851022434,39
41,tcp,51451892655624,33
42,tcp,51452076139074,39
43,tcp,51452076152934,37
44,tcp,51452076155004,35
45,tcp,51452076156714,39
46,tcp,51452159417064,36
47,tcp,51452159426244,35
48,tcp,51452184384594,1034
49,tcp,51452259588684,71
50,tcp,51452267652594,48
51,tcp,51452309312244,36
52,tcp,51452359837794,65
53,tcp,51452392634784,20
54,tcp,51452434291284,20
55,tcp,51452475977934,24
56,tcp,51452517632004,20
57,tcp,51452559314514,20
58,tcp,51452600923764,20
59,tcp,51452642707614,20
60,tcp,51452684326674,226
61,tcp,51452726022324,28
62,tcp,51452767684314,28
63,tcp,51452809368084,28
64,tcp,51452850948084,25
65,tcp,51452892651924,26
66,tcp,51452934278364,25
67,tcp,51452975977434,25
68,tcp,51453017669394,22
69,tcp,51453059327514,22
70,tcp,51453101032254,22
71,tcp,51453142606494,22
72,tcp,51453184345524,824
73,tcp,51453225958914,60
74,tcp,51453409482864,42
75,tcp,51453409493934,72
76,tcp,51453409495374,31
77,tcp,51453409497984,29
78,tcp,51453492868674,26
79,tcp,51453492884604,20
80,tcp,51453517715694,18
81,tcp,51453593032914,17
82,tcp,51453601021314,17
83,tcp,51453642601494,18
84,tcp,51453693263574,191
85,tcp,51453725974974,25
86,tcp,51453767602314,21
87,tcp,51453809312184,22
88,tcp,51453850988304,20
89,tcp,51453892669914,20
90,tcp,51453934268724,20
91,tcp,51453975964734,20
92,tcp,51454017654894,20
93,tcp,51454059318234,20
94,tcp,51454100949804,20
95,tcp,51454142601804,20
96,tcp,51454184302584,934
97,tcp,51454225982394,61
98,tcp,51454267647894,39
99,tcp,51454309413024,30
100,tcp,51454350989064,48
101,tcp,51454392602184,26
102,tcp,51454434286494,29
103,tcp,51454475969364,22
104,tcp,51454517627394,20
105,tcp,51454559306844,20
106,tcp,51454600976124,19
107,tcp,51454642677264,20
108,tcp,51454684457604,179
109,tcp,51454726013214,23
110,tcp,51454767677994,22
111,tcp,51454809395694,22
112,tcp,51454850953644,21
113,tcp,51455034439974,22
114,tcp,51455034449244,21
115,tcp,51455034450684,21
116,tcp,51455034451854,22
117,tcp,51455117776194,21
118,tcp,51455117787354,21
119,tcp,51455142641394,22
120,tcp,51455218037094,982
121,tcp,51455225937564,103
122,tcp,51455267598384,37
123,tcp,51455318250384,31
124,tcp,51455350957464,23
125,tcp,51455392645014,22
126,tcp,51455434363434,23
127,tcp,51455476136844,22
128,tcp,51455517683004,22
129,tcp,51455559351474,22
130,tcp,51455742856614,20
131,tcp,51455742872454,20
132,tcp,51455742874614,70
133,tcp,51455742876324,19
134,tcp,51455826193374,20
135,tcp,51455826210294,17
136,tcp,51455850884244,17
137,tcp,51455926362384,18
138,tcp,51455934330354,17
139,tcp,51455975935914,17
140,tcp,51456159461304,18
141,tcp,51456159470934,17
142,tcp,51456259625814,17
143,tcp,51456359874744,18
144,tcp,51456359887074,1140
145,tcp,51456359890134,36
146,tcp,51456359892564,33
147,tcp,51456359894634,32
148,tcp,51456359896524,24
149,tcp,51456392627634,20
150,tcp,51456460127364,20
151,tcp,51456492808254,21
152,tcp,51456560344074,20
153,tcp,51456560356584,19
154,tcp,51456600989874,19
155,tcp,51456642595794,18
156,tcp,51456684296934,192
157,tcp,51456725997624,26
158,tcp,51456767619474,26
159,tcp,51456826230624,29
160,tcp,51456851077194,26
161,tcp,51456892720374,25
162,tcp,51457076131374,27
163,tcp,51457076140374,21
164,tcp,51457494396924,20
165,tcp,51457494407454,19
166,tcp,51457494408804,19
167,tcp,51457494409884,20
168,tcp,51457494411954,648
169,tcp,51457494414384,49
170,tcp,51457494415644,35
171,tcp,51457494417174,36
172,tcp,51457494418254,24
173,tcp,51457494420054,20
174,tcp,51457494421404,17
175,tcp,51457494422484,17
176,tcp,51457594599054,18
177,tcp,51457594609494,17
178,tcp,51457600990764,17
179,tcp,51457694819814,18
180,tcp,51457694835834,219
181,tcp,51457726039914,25
182,tcp,51457767691644,25
183,tcp,51457809267414,26
184,tcp,51457851044334,25
185,tcp,51457892636664,22
186,tcp,51457934285514,22
187,tcp,51457975968114,21
188,tcp,51458017605084,22
189,tcp,51458059381374,21
190,tcp,51458100924294,21
191,tcp,51458142595644,20
192,tcp,51458184380574,1224
193,tcp,51458225939514,212
194,tcp,51458267634174,44
195,tcp,51458309380224,37
196,tcp,51458351011344,54
197,tcp,51458392649124,29
198,tcp,51458434325694,29
199,tcp,51458475911904,28
200,tcp,51458517650394,25
201,tcp,51458559339294,25
202,tcp,51458742803574,21
203,tcp,51458742813924,22
204,tcp,51458742815544,167
205,tcp,51458742816804,31
206,tcp,51458826180384,24
207,tcp,51458826190194,22
208,tcp,51458850964494,20
209,tcp,51458926336434,20
210,tcp,51458934311964,20
211,tcp,51458975912574,20
212,tcp,51459026503914,20
213,tcp,51459201112014,20
214,tcp,51459201124614,20
215,tcp,51459201126594,20
216,tcp,51459301316844,911
217,tcp,51459301327554,51
218,tcp,51459301329354,30
219,tcp,51459401531214,27
220,tcp,51459401542284,23
221,tcp,51459401546514,21
222,tcp,51459434308854,21
223,tcp,51459476092344,19
224,tcp,51459517632114,18
