frame_index,transport_protocol,receive_time_ns,payload_bytes
0,tcp,55670922035514,6663
1,udp,55670960216484,121
2,udp,55671001862634,92
3,udp,55671043565394,112
4,udp,55671085107144,94
5,udp,55671126789384,61
6,udp,55671168540744,61
7,udp,55671210191394,49
8,udp,55671251821614,41
9,udp,55671293520684,39
10,udp,55671335218134,35
11,udp,55671376884264,28
12,udp,55671418484334,131
13,udp,55671460105824,26
14,udp,55671501794274,24
15,udp,55671543438354,22
16,udp,55671585186204,19
17,udp,55671626756304,18
18,udp,55671668433774,17
19,udp,55671710131044,17
20,udp,55671751859904,18
21,udp,55671793481394,17
22,udp,55671835124394,17
23,udp,55671876823194,18
24,udp,55671918550434,539
25,udp,55671960124944,80
26,udp,55672001857584,53
27,udp,55672043468544,52
28,udp,55672085151414,45
29,udp,55672126873704,45
30,udp,55672168409604,45
31,udp,55672210145934,41
32,udp,55672251786414,37
33,udp,55672293470904,40
34,udp,55672335177174,39
35,udp,55672376856804,35
36,udp,55672418436714,201
37,udp,55672460197794,39
38,udp,55672501780764,37
39,udp,55672543490634,42
40,udp,55672585334964,39
41,udp,55672626795894,33
42,udp,55672668449874,39
43,udp,55672710196194,37
44,udp,55672751838204,35
45,udp,55672793648874,39
46,udp,55672835193144,36
47,udp,55672876781424,35
48,udp,55672918516044,1034
49,udp,55672960132314,71
50,udp,55673001815454,48
51,udp,55673043456744,36
52,udp,55673085202704,65
53,udp,55673126782434,20
54,udp,55673168465394,20
55,udp,55673210167884,24
56,udp,55673251834464,20
57,udp,55673293508514,20
58,udp,55673335167174,20
59,udp,55673376764634,20
60,udp,55673418483864,226
61,udp,55673460159174,28
62,udp,55673501807664,28
63,udp,55673543459304,28
64,udp,55673585146494,25
65,udp,55673626827924,26
66,udp,55673668457964,25
67,udp,55673710211304,25
68,udp,55673751817044,22
69,udp,55673793507564,22
70,udp,55673835137334,22
71,udp,55673876808324,22
72,udp,55673918539614,824
73,udp,55673960156874,60
74,udp,55674001898604,42
75,udp,55674043516944,72
76,udp,55674085186854,31
77,udp,55674126848124,29
78,udp,55674168569604,26
79,udp,55674210157074,20
80,udp,55674251768664,18
81,udp,55674293477724,17
82,udp,55674335127474,17
83,udp,55674376802604,18
84,udp,55674418548564,191
85,udp,55674460120374,25
86,udp,55674501863994,21
87,udp,55674543510594,22
88,udp,55674585227034,20
89,udp,55674626876064,20
90,udp,55674668515014,20
91,udp,55674710302824,20
92,udp,55674751835934,20
93,udp,55674793541934,20
94,udp,55674835206534,20
95,udp,55674876777534,20
96,udp,55674918443304,934
97,udp,55674960210054,61
98,udp,55675001813094,39
99,udp,55675043552484,30
100,udp,55675085214294,48
101,udp,55675126817964,26
102,udp,55675168468254,29
103,udp,55675210192524,22
104,udp,55675251891864,20
105,udp,55675293542604,20
106,udp,55675335195774,19
107,udp,55675376763624,20
108,udp,55675418471064,179
109,udp,55675460303694,23
110,udp,55675501896204,22
111,udp,55675543587264,22
112,udp,55675585224684,21
113,udp,55675626796134,22
114,udp,55675668513924,21
115,udp,55675710221004,21
116,udp,55675751849784,22
117,udp,55675793486754,21
118,udp,55675835129304,21
119,udp,55675876872744,22
120,udp,55675918495674,982
121,udp,55675960147314,103
122,udp,55676001890304,37
123,udp,55676043448344,31
124,udp,55676085160914,23
125,udp,55676126801034,22
126,udp,55676168469864,23
127,udp,55676210126634,22
128,udp,55676251864584,22
129,udp,55676293525854,22
130,udp,55676335157154,20
131,udp,55676376801594,20
132,udp,55676418462774,70
133,udp,55676460189204,19
134,udp,55676501856594,20
135,udp,55676543540724,17
136,udp,55676585123874,17
137,udp,55676626904484,18
138,udp,55676668536504,17
139,udp,55676710226394,17
140,udp,55676751834654,18
141,udp,55676793560094,17
142,udp,55676835161154,17
143,udp,55676876858334,18
144,udp,55676918453454,1140
145,udp,55676960202384,36
146,udp,55677001865004,33
147,udp,55677043489824,32
148,udp,55677085121484,24
149,udp,55677126782934,20
150,udp,55677168477774,20
151,udp,55677210271344,21
152,udp,55677251849184,20
153,udp,55677293674794,19
154,udp,55677335175144,19
155,udp,55677376901304,18
156,udp,55677418504434,192
157,udp,55677460205304,26
158,udp,55677501888984,26
159,udp,55677543476724,29
160,udp,55677585240054,26
161,udp,55677626822934,25
162,udp,55677668647914,27
163,udp,55677710185524,21
164,udp,55677751808454,20
165,udp,55677793537134,19
166,udp,55677835103184,19
167,udp,55677876823224,20
168,udp,55677918520944,648
169,udp,55677960142614,49
170,udp,55678001918724,35
171,udp,55678043517894,36
172,udp,55678085214714,24
173,udp,55678126914144,20
174,udp,55678168580004,17
175,udp,55678210191684,17
176,udp,55678251909474,18
177,udp,55678293569484,17
178,udp,55678335174054,17
179,udp,55678376755404,18
180,udp,55678418483634,219
181,udp,55678460179914,25
182,udp,55678501826244,25
183,udp,55678543498044,26
184,udp,55678585207914,25
185,udp,55678626804384,22
186,udp,55678668465744,22
187,udp,55678710127284,21
188,udp,55678751850654,22
189,udp,55678793475924,21
190,udp,55678835195964,21
191,udp,55678876814124,20
192,udp,55678918517514,1224
193,udp,55678960120284,212
194,udp,55679001809184,44
195,udp,55679043448404,37
196,udp,55679085141534,54
197,udp,55679126885874,29
198,udp,55679168520864,29
199,udp,55679210132634,28
200,udp,55679251812264,25
201,udp,55679293466874,25
202,udp,55679335092774,21
203,udp,55679376841794,22
204,udp,55679418533574,167
205,udp,55679460140934,31
