video_name,policy_name,bandwidth_mbps,round_trip_time_ms,loss_rate,repeat_index,frame_count,late_frame_count,late_frame_ratio,late_frame_fraction,late_frames_per_1000,dropped_frame_count,mean_deadline_miss_ms_on_late,max_deadline_miss_ms,useful_goodput_bytes,keyframe_late_ratio,decodable_gop_ratio,sent_bytes,on_time_bytes,late_bytes,dropped_bytes,wasted_late_bytes_ratio,on_time_goodput_ratio,dropped_keyframe_count,reliable_single_count,unreliable_count,drop_count,reliable_single_late_count,unreliable_late_count
w3c_movie_300,frame_action_single_path,0.5,50.0,1.0,-1,7200,622,0.08638888888888889,622/7200,86.38888888888889,0,65.65140450160919,465.44470999999976,794610.0,1.0,0.0,1103888.0,794610.0,309278.0,0.0,0.28017153914165205,0.719828460858348,0,7200,0,0,622,0
