video_name,policy_name,bandwidth_mbps,round_trip_time_ms,loss_rate,repeat_index,frame_count,late_frame_count,late_frame_ratio,late_frame_fraction,late_frames_per_1000,dropped_frame_count,mean_deadline_miss_ms_on_late,max_deadline_miss_ms,useful_goodput_bytes,keyframe_late_ratio,decodable_gop_ratio,sent_bytes,on_time_bytes,late_bytes,dropped_bytes,wasted_late_bytes_ratio,on_time_goodput_ratio,dropped_keyframe_count,reliable_single_count,unreliable_count,drop_count,reliable_single_late_count,unreliable_late_count
w3c_movie_300,frame_action_single_path,10.0,10.0,3.0,1,7200,439,0.06097222222222222,439/7200,60.97222222222222,0,211.53173166667148,479.7395200000028,983909.0,0.20689655172413793,0.7931034482758621,1103888.0,983909.0,119979.0,0.0,0.10868765671879756,0.8913123432812025,0,29,7171,0,6,433
