video_name,policy_name,bandwidth_mbps,round_trip_time_ms,loss_rate,repeat_index,frame_count,late_frame_count,late_frame_ratio,late_frame_fraction,late_frames_per_1000,dropped_frame_count,mean_deadline_miss_ms_on_late,max_deadline_miss_ms,useful_goodput_bytes,keyframe_late_ratio,decodable_gop_ratio,sent_bytes,on_time_bytes,late_bytes,dropped_bytes,wasted_late_bytes_ratio,on_time_goodput_ratio,dropped_keyframe_count,reliable_single_count,unreliable_count,drop_count,reliable_single_late_count,unreliable_late_count
w3c_movie_300,heuristic_frame_aware,3.0,10.0,3.0,-1,7200,471,0.06541666666666666,471/7200,65.41666666666667,0,176.48214210191227,1548.5241300000052,996594.0,0.1724137931034483,0.7931034482758621,1103888.0,996594.0,107294.0,0.0,0.09719645471279695,0.9028035452872031,0,0,0,0,0,0
