frame_index,transport_protocol,receive_time_ns,payload_bytes
0,tcp,24664762701594,616
1,udp,24664795931304,175
2,udp,24664829369004,95
3,udp,24664862715804,70
4,udp,24664896102924,123
5,udp,24664929393204,103
6,udp,24664962784194,132
7,udp,24664996210644,61
8,udp,24665029527744,56
9,udp,24665062861764,54
10,udp,24665096300544,87
11,udp,24665129631594,64
12,tcp,24665162960304,599
13,udp,24665196246804,105
14,udp,24665229668754,68
15,udp,24665262997014,35
16,udp,24665296517514,88
17,udp,24665329772874,142
18,udp,24665363123724,29
19,udp,24665396515164,38
20,udp,24665429910024,98
21,udp,24665463228294,26
22,udp,24665496666174,47
23,udp,24665529994524,43
24,tcp,24665563289124,459
25,udp,24665596859304,133
26,udp,24665630029164,218
27,udp,24665663388474,112
28,udp,24665696823924,49
29,udp,24665730077754,52
30,udp,24665763514014,52
31,udp,24665796857844,220
32,udp,24665830201044,499
33,udp,24665863545414,457
34,udp,24665896924794,398
35,udp,24665930327484,286
36,tcp,24665963667264,2856
37,udp,24665997021984,1205
38,udp,24666030417474,788
39,udp,24666063862014,1413
40,udp,24666097128084,888
41,udp,24666130665414,2018
42,udp,24666163869744,2079
43,udp,24666197601564,1638
44,udp,24666230590614,2116
45,udp,24666265553634,1642
46,udp,24666297391314,2168
47,udp,24666332063544,1700
48,udp,24666411154824,5770
49,udp,24666457485564,1524
50,udp,24666483186684,1577
51,udp,24666509795994,1848
52,udp,24666540683994,1716
53,udp,24666569494074,2360
54,udp,24666608607354,2301
55,udp,24666646752864,1683
56,udp,24666675017904,2458
57,udp,24666715691244,1676
58,udp,24666743925774,2007
59,udp,24666777335484,2245
60,udp,24666887287494,7249
61,udp,24666933573594,1481
62,udp,24666958548774,1629
63,udp,24666985995534,1792
64,udp,24667015997484,2160
65,udp,24667027707114,967
66,udp,24667068208824,2346
67,udp,24667107068484,1927
68,udp,24667114996134,1389
69,udp,24667162321554,2586
70,udp,24667180759044,1248
71,udp,24667201576764,1293
72,udp,24667368420834,9287
73,udp,24667375651074,1140
74,udp,24667418952144,1597
75,udp,24667421554224,867
76,udp,24667437375324,1272
77,udp,24667458561864,892
78,udp,24667497832644,1611
79,udp,24667500680064,1326
80,udp,24667522723854,660
81,udp,24667534066824,1335
82,udp,24667556229684,817
83,udp,24667570114524,1194
84,udp,24667711175304,8549
85,udp,24667730356644,1242
86,udp,24667750998324,1145
