frame_index,transport_protocol,receive_time_ns,payload_bytes
0,tcp,9693859619484,616
1,tcp,9693926312184,175
2,tcp,9693926328024,95
3,tcp,9693993017934,70
4,tcp,9693993036294,123
5,tcp,9694059717924,103
6,tcp,9694059729264,132
7,tcp,9694126483254,61
8,tcp,9694126497654,56
9,tcp,9694193141844,54
10,tcp,9694193153634,87
11,tcp,9694259836074,64
12,tcp,9694259847324,599
13,tcp,9694326672864,105
14,tcp,9694326688794,68
15,tcp,9694393413624,35
16,tcp,9694393424244,88
17,tcp,9694460244294,142
18,tcp,9694460254734,29
19,tcp,9694527035454,38
20,tcp,9694527051654,98
21,tcp,9694593732834,26
22,tcp,9694593748404,47
23,tcp,9694660401504,43
24,tcp,9694660419414,459
25,tcp,9694727113914,133
26,tcp,9694727130564,218
27,tcp,9694793887884,112
28,tcp,9694793902734,49
29,tcp,9694860589224,52
30,tcp,9694860604884,52
31,tcp,9694927314054,220
32,tcp,9694927331784,499
33,tcp,9694994049144,457
34,tcp,9694994063544,398
35,tcp,9695060753904,286
36,tcp,9695060768754,2856
37,tcp,9695127513924,1205
38,tcp,9695127527604,788
39,tcp,9695194246134,1413
40,tcp,9695194262244,888
41,tcp,9695260993464,2018
42,tcp,9695261430054,2079
43,tcp,9695327696334,1638
44,tcp,9695328151194,2116
45,tcp,9695394383364,1642
46,tcp,9695394757494,2168
47,tcp,9695461076064,1700
48,tcp,9695463757164,5770
49,tcp,9695527871904,1524
50,tcp,9695527886754,1577
51,tcp,9695594570184,1848
52,tcp,9695594873574,1716
53,tcp,9695661330204,2360
54,tcp,9695661948594,2301
55,tcp,9695728102194,1683
56,tcp,9695728403154,2458
57,tcp,9695794802634,1676
58,tcp,9695795265234,2007
59,tcp,9695861490744,2245
60,tcp,9695866954824,7249
61,tcp,9695928213054,1481
62,tcp,9695928223584,1629
63,tcp,9695995005294,1792
64,tcp,9695995398594,2160
65,tcp,9696061719414,967
66,tcp,9696061729044,2346
67,tcp,9696128450724,1927
68,tcp,9696128871834,1389
69,tcp,9696195192474,2586
70,tcp,9696196077714,1248
71,tcp,9696261957984,1293
72,tcp,9696268991754,9287
73,tcp,9696328741494,1140
74,tcp,9696328757064,1597
75,tcp,9696395400354,867
76,tcp,9696395415474,1272
77,tcp,9696462195024,892
78,tcp,9696462211674,1611
79,tcp,9696528935514,1326
80,tcp,9696528949644,660
81,tcp,9696595655124,1335
82,tcp,9696595668984,817
83,tcp,9696662442594,1194
84,tcp,9696667019544,8549
85,tcp,9696729123504,1242
86,tcp,9696729138174,1145
87,tcp,9696795877404,865
88,tcp,9696795892974,1225
89,tcp,9696862567404,1574
90,tcp,9696862583694,988
91,tcp,9696929253984,1445
92,tcp,9696929268024,1238
93,tcp,9696996086274,1581
94,tcp,9696996101034,1506
95,tcp,9697062736764,597
96,tcp,9697066784244,8230
97,tcp,9697129504524,936
98,tcp,9697129519284,1270
99,tcp,9697196199114,1473
100,tcp,9697196209824,1097
101,tcp,9697262876424,1125
102,tcp,9697262887224,1375
103,tcp,9697329743274,1517
104,tcp,9697329759294,1909
105,tcp,9697396399794,1191
106,tcp,9697396415544,1991
107,tcp,9697463160174,1252
108,tcp,9697467738924,7301
109,tcp,9697529897424,1474
110,tcp,9697529913894,1278
111,tcp,9697596529284,1367
112,tcp,9697596540714,1679
113,tcp,9697663312164,1918
114,tcp,9697663632834,2091
115,tcp,9697730022594,1381
116,tcp,9697730033574,1597
