frame_index,transport_protocol,receive_time_ns,payload_bytes
0,tcp,35602751453454,7126
1,tcp,35602822446714,2951
2,tcp,35602824436434,1324
3,tcp,35602846810254,2564
4,tcp,35602938538614,3251
5,tcp,35602993856304,4139
6,tcp,35603014990284,2440
7,tcp,35603154261864,6088
8,tcp,35603208562284,3429
9,tcp,35603266733964,3993
10,tcp,35603285483124,2220
11,tcp,35603371676304,4268
12,tcp,35603394797484,2857
13,tcp,35603491256424,4427
14,tcp,35603517980394,2178
15,tcp,35603651917854,8031
16,tcp,35603738393544,3478
17,tcp,35603797402404,5088
18,tcp,35603834755194,2605
19,tcp,35603927059554,5317
20,tcp,35603968070574,2629
21,tcp,35604060759144,4246
22,tcp,35604083552274,1851
23,tcp,35604163898964,4085
24,tcp,35604184115394,2343
25,tcp,35604272282994,4480
26,tcp,35604299881674,1876
27,tcp,35604381703104,5037
28,tcp,35604418204404,2183
29,tcp,35604503835714,4664
30,tcp,35604534387294,2465
31,tcp,35604624526704,4255
32,tcp,35604671630274,2042
33,tcp,35604706541994,4102
34,tcp,35604754970544,1533
35,tcp,35604801128574,3027
36,tcp,35604849570804,3115
37,tcp,35604946523754,4622
38,tcp,35604994985694,2320
39,tcp,35605067659794,5073
40,tcp,35605067673744,1988
41,tcp,35605164500514,5359
42,tcp,35605213015914,2131
43,tcp,35605309889664,4931
44,tcp,35605358317044,2732
45,tcp,35605406805984,4428
46,tcp,35605455201234,3389
47,tcp,35605552144554,3279
48,tcp,35605600585704,3740
49,tcp,35605648999134,3217
50,tcp,35605721677554,4028
51,tcp,35605770095214,2371
52,tcp,35605818557874,2436
53,tcp,35605867043844,4185
54,tcp,35605915486254,2159
55,tcp,35605963902564,4290
56,tcp,35606012408964,2630
57,tcp,35606109244194,5950
58,tcp,35606157690564,3556
59,tcp,35606206202454,2778
60,tcp,35606303040204,3923
61,tcp,35606351472534,3061
62,tcp,35606399976864,2639
63,tcp,35606448395514,4229
64,tcp,35606496850074,1706
65,tcp,35606545278174,2612
66,tcp,35606593724634,2969
67,tcp,35606666400984,3839
68,tcp,35606666411064,2293
69,tcp,35606714867424,3236
70,tcp,35606763296604,1934
71,tcp,35606811746754,2509
72,tcp,35606860202484,2052
73,tcp,35606884392324,1932
74,tcp,35606932846794,2657
75,tcp,35607029772204,5039
76,tcp,35607078257904,4184
77,tcp,35607175086474,5770
78,tcp,35607247838064,3327
79,tcp,35607296258154,2676
80,tcp,35607344666184,3355
81,tcp,35607441575754,5518
82,tcp,35607538484514,5540
83,tcp,35607538494144,2718
84,tcp,35607635348724,4300
85,tcp,35607707989074,3857
86,tcp,35607756467124,2434
87,tcp,35607805003134,3911
88,tcp,35607877578954,3408
89,tcp,35607926029464,3663
90,tcp,35607974507874,2477
91,tcp,35608047143454,4600
92,tcp,35608119922584,4391
93,tcp,35608240953504,6779
94,tcp,35608289417334,3160
95,tcp,35608337915094,4442
96,tcp,35608410542574,3054
97,tcp,35608459025124,3676
98,tcp,35608531691394,3280
99,tcp,35608604316714,5339
100,tcp,35608652785764,3531
101,tcp,35608773874284,4661
102,tcp,35608773883374,2686
