video_name,policy_name,bandwidth_mbps,round_trip_time_ms,loss_rate,repeat_index,frame_count,late_frame_count,late_frame_ratio,late_frame_fraction,late_frames_per_1000,dropped_frame_count,mean_deadline_miss_ms_on_late,max_deadline_miss_ms,useful_goodput_bytes,keyframe_late_ratio,decodable_gop_ratio,sent_bytes,on_time_bytes,late_bytes,dropped_bytes,wasted_late_bytes_ratio,on_time_goodput_ratio,dropped_keyframe_count,reliable_single_count,unreliable_count,drop_count,reliable_single_late_count,unreliable_late_count
w3c_movie_300,frame_action_single_path,0.5,10.0,0.0,-1,7200,18,0.0025,18/7200,2.5,0,21.914700555555303,38.65457000001334,1020461.0,0.3103448275862069,0.6896551724137931,1103888.0,1020461.0,83427.0,0.0,0.07557560187265375,0.9244243981273462,0,29,7171,0,9,9
