frame_index,transport_protocol,receive_time_ns,payload_bytes
0,tcp,64709450030754,6663
1,udp,64709488543914,121
2,udp,64709530034364,92
3,udp,64709571691134,112
4,udp,64709613297504,94
5,udp,64709655024654,61
6,udp,64709696679714,61
7,udp,64709738389314,49
8,udp,64709780153274,41
9,udp,64709821711044,39
10,udp,64709863372134,35
11,udp,64709904976704,28
12,udp,64709946659214,131
13,udp,64709988393564,26
14,udp,64710030037374,24
15,udp,64710071718534,22
16,udp,64710113383674,19
17,udp,64710154940994,18
18,udp,64710196808274,17
19,udp,64710238371084,17
20,udp,64710279949284,18
21,udp,64710321645654,17
22,udp,64710363420324,17
23,udp,64710405074574,18
24,udp,64710446801634,539
25,udp,64710488431134,80
26,udp,64710530032284,53
27,udp,64710571675374,52
28,udp,64710613383084,45
29,udp,64710655056324,45
30,udp,64710696632184,45
31,udp,64710738335574,41
32,udp,64710780078024,37
33,udp,64710821734614,40
34,udp,64710863338644,39
35,udp,64710905148414,35
36,udp,64710946620684,201
37,udp,64710988448094,39
38,udp,64711029966894,37
39,udp,64711071678114,42
40,udp,64711113307974,39
41,udp,64711155033144,33
42,udp,64711196654004,39
43,udp,64711238306814,37
44,udp,64711280060154,35
45,udp,64711321645644,39
46,udp,64711363337244,36
47,udp,64711404967824,35
48,udp,64711446705954,1034
49,udp,64711488377214,71
50,udp,64711530055044,48
51,udp,64711571641704,36
52,udp,64711613418084,65
53,udp,64711655071254,20
55,udp,64711738351584,24
56,udp,64711780130214,20
57,udp,64711821669714,20
58,udp,64711863416574,20
59,udp,64711904981544,20
60,udp,64711946617614,226
61,udp,64711988363484,28
62,udp,64712030190534,28
63,udp,64712071754874,28
64,udp,64712113307604,25
65,udp,64712155014054,26
66,udp,64712196632304,25
67,udp,64712238393474,25
68,udp,64712280115134,22
69,udp,64712321785314,22
70,udp,64712363310234,22
71,udp,64712405017674,22
72,udp,64712446751844,824
73,udp,64712488389444,60
74,udp,64712530021374,42
75,udp,64712571684714,72
76,udp,64712613339774,31
77,udp,64712655107334,29
78,udp,64712696694354,26
79,udp,64712738345994,20
80,udp,64712780107614,18
81,udp,64712821664934,17
82,udp,64712863391994,17
83,udp,64712905057494,18
84,udp,64712946700404,191
85,udp,64712988452574,25
86,udp,64713030046524,21
