frame_index,transport_protocol,receive_time_ns,payload_bytes
0,tcp,27942893070894,616
1,udp,27942926209344,175
2,udp,27942959543994,95
3,udp,27942992876124,70
4,udp,27943026341004,123
5,udp,27943059648384,103
6,udp,27943093003284,132
7,udp,27943126373484,61
8,udp,27943159750794,56
9,udp,27943193075634,54
10,udp,27943226468334,87
11,udp,27943259818914,64
12,tcp,27943293194154,599
13,udp,27943326607464,105
14,udp,27943359897024,68
16,udp,27943426739754,88
17,udp,27943460145594,142
18,udp,27943493503824,29
19,udp,27943526836044,38
20,udp,27943560226404,98
21,udp,27943593531804,26
22,udp,27943626918024,47
23,udp,27943660265904,43
24,tcp,27943693648614,459
25,udp,27943727087034,133
26,udp,27943760426814,218
27,udp,27943793782524,112
28,udp,27943827154164,49
29,udp,27943860505104,52
30,udp,27943893880074,52
31,udp,27943927307964,220
32,udp,27943960528944,499
33,udp,27943993981314,457
34,udp,27944027326494,398
35,udp,27944060703444,286
36,udp,27944094404214,2856
37,udp,27944127466164,1205
38,udp,27944160892524,788
39,udp,27944194161384,1413
40,udp,27944227569384,888
41,udp,27944260941024,2018
42,udp,27944294236704,2079
45,udp,27944394360084,1642
47,udp,27944461128294,1700
48,udp,27944541620064,5770
49,udp,27944587904094,1524
50,udp,27944613633474,1577
51,udp,27944640189414,1848
52,udp,27944671148334,1716
55,udp,27944727998994,1683
58,udp,27944828168274,2007
60,udp,27944966195874,7249
61,udp,27945012484944,1481
63,udp,27945064998504,1792
65,udp,27945070734024,967
67,udp,27945128604924,1927
68,udp,27945161786574,1389
70,udp,27945228642984,1248
72,udp,27945415013724,9287
73,udp,27945422314524,1140
74,udp,27945465655194,1597
75,udp,27945468202644,867
76,udp,27945482918724,1272
77,udp,27945504102564,892
78,udp,27945543361914,1611
79,udp,27945546242634,1326
80,udp,27945568275354,660
81,udp,27945595550124,1335
82,udp,27945628901334,817
83,udp,27945662244624,1194
84,udp,27945791266284,8549
85,udp,27945810420624,1242
86,udp,27945831120714,1145
87,udp,27945850239774,865
88,udp,27945864842634,1225
90,udp,27945911785734,988
91,udp,27945929175624,1445
92,udp,27945962525664,1238
93,udp,27945997159284,1581
94,udp,27946029307644,1506
95,udp,27946062697554,597
96,udp,27946192688154,8230
97,udp,27946206753894,936
98,udp,27946222552674,1270
99,udp,27946268046864,1473
100,udp,27946269738234,1097
101,udp,27946288064214,1125
102,udp,27946306867464,1375
103,udp,27946353916764,1517
104,udp,27946379497284,1909
105,udp,27946396327734,1191
106,udp,27946431224514,1991
107,udp,27946463100174,1252
108,udp,27946567827414,7301
109,udp,27946614933504,1474
110,udp,27946615541904,1278
111,udp,27946636857684,1367
112,udp,27946683773154,1679
113,udp,27946712031804,1918
115,udp,27946730020284,1381
116,udp,27946766892204,1597
117,udp,27946796930604,1948
118,udp,27946830093534,1591
119,udp,27946863472284,2074
121,udp,27947001020724,1617
122,udp,27947003917014,1289
123,udp,27947049580224,1715
124,udp,27947078355384,1809
125,udp,27947084462784,1460
128,udp,27947168836974,1620
129,udp,27947197146924,1862
130,udp,27947230577154,1748
131,udp,27947263982994,1886
133,udp,27947358326034,1877
135,udp,27947397501504,1871
136,udp,27947430818424,1892
137,udp,27947464284024,1763
139,udp,27947530996614,1980
144,udp,27947744972064,4994
145,udp,27947778751494,1512
148,udp,27947831176674,1283
150,udp,27947897918694,775
153,udp,27947998031274,1384
154,udp,27948031374474,1860
