experiment_start_time_ns,video_name,policy_name,frame_index,frame_type,key_frame,gop_id,payload_bytes,frame_pts_ms,display_deadline_ms,selected_action_name,transport_protocol,send_start_time_ns,dropped_by_policy
40472722484874,echo_mediaelement,deadline_feasible_frame_action,0,I,1,0,7126,0.0,83.333,RELIABLE_SINGLE,tcp,40472722527354,False
40472722484874,echo_mediaelement,deadline_feasible_frame_action,1,P,0,0,2951,33.333,116.666,UNRELIABLE,udp,40472755944804,False
40472722484874,echo_mediaelement,deadline_feasible_frame_action,2,P,0,0,1324,66.667,150.0,UNRELIABLE,udp,40472789292954,False
40472722484874,echo_mediaelement,deadline_feasible_frame_action,3,P,0,0,2564,100.0,183.333,UNRELIABLE,udp,40472822602764,False
40472722484874,echo_mediaelement,deadline_feasible_frame_action,4,P,0,0,3251,133.333,216.666,UNRELIABLE,udp,40472855993934,False
40472722484874,echo_mediaelement,deadline_feasible_frame_action,5,P,0,0,4139,166.667,250.0,UNRELIABLE,udp,40472889289164,False
40472722484874,echo_mediaelement,deadline_feasible_frame_action,6,P,0,0,2440,200.0,283.333,UNRELIABLE,udp,40472922599784,False
40472722484874,echo_mediaelement,deadline_feasible_frame_action,7,P,0,0,6088,233.333,316.666,UNRELIABLE,udp,40472955956124,False
40472722484874,echo_mediaelement,deadline_feasible_frame_action,8,P,0,0,3429,266.667,350.0,UNRELIABLE,udp,40472989299594,False
40472722484874,echo_mediaelement,deadline_feasible_frame_action,9,P,0,0,3993,300.0,383.333,UNRELIABLE,udp,40473022641804,False
40472722484874,echo_mediaelement,deadline_feasible_frame_action,10,P,0,0,2220,333.333,416.666,UNRELIABLE,udp,40473055930914,False
40472722484874,echo_mediaelement,deadline_feasible_frame_action,11,P,0,0,4268,366.667,450.0,UNRELIABLE,udp,40473089291214,False
40472722484874,echo_mediaelement,deadline_feasible_frame_action,12,P,0,0,2857,400.0,483.333,UNRELIABLE,udp,40473122617854,False
40472722484874,echo_mediaelement,deadline_feasible_frame_action,13,P,0,0,4427,433.333,516.666,UNRELIABLE,udp,40473155984004,False
40472722484874,echo_mediaelement,deadline_feasible_frame_action,14,P,0,0,2178,466.667,550.0,UNRELIABLE,udp,40473189236484,False
40472722484874,echo_mediaelement,deadline_feasible_frame_action,15,P,0,0,8031,500.0,583.333,UNRELIABLE,udp,40473222580224,False
40472722484874,echo_mediaelement,deadline_feasible_frame_action,16,P,0,0,3478,533.333,616.666,UNRELIABLE,udp,40473255936384,False
40472722484874,echo_mediaelement,deadline_feasible_frame_action,17,P,0,0,5088,566.667,650.0,UNRELIABLE,udp,40473289288314,False
40472722484874,echo_mediaelement,deadline_feasible_frame_action,18,P,0,0,2605,600.0,683.333,UNRELIABLE,udp,40473322600914,False
40472722484874,echo_mediaelement,deadline_feasible_frame_action,19,P,0,0,5317,633.333,716.666,UNRELIABLE,udp,40473355951404,False
40472722484874,echo_mediaelement,deadline_feasible_frame_action,20,P,0,0,2629,666.667,750.0,UNRELIABLE,udp,40473389291544,False
40472722484874,echo_mediaelement,deadline_feasible_frame_action,21,P,0,0,4246,700.0,783.333,UNRELIABLE,udp,40473422594064,False
40472722484874,echo_mediaelement,deadline_feasible_frame_action,22,P,0,0,1851,733.333,816.666,UNRELIABLE,udp,40473455963364,False
40472722484874,echo_mediaelement,deadline_feasible_frame_action,23,P,0,0,4085,766.667,850.0,UNRELIABLE,udp,40473489266784,False
40472722484874,echo_mediaelement,deadline_feasible_frame_action,24,P,0,0,2343,800.0,883.333,UNRELIABLE,udp,40473522636984,False
40472722484874,echo_mediaelement,deadline_feasible_frame_action,25,P,0,0,4480,833.333,916.666,UNRELIABLE,udp,40473555964254,False
40472722484874,echo_mediaelement,deadline_feasible_frame_action,26,P,0,0,1876,866.667,950.0,UNRELIABLE,udp,40473589274874,False
40472722484874,echo_mediaelement,deadline_feasible_frame_action,27,P,0,0,5037,900.0,983.333,UNRELIABLE,udp,40473622603134,False
40472722484874,echo_mediaelement,deadline_feasible_frame_action,28,P,0,0,2183,933.333,1016.666,UNRELIABLE,udp,40473655922394,False
40472722484874,echo_mediaelement,deadline_feasible_frame_action,29,P,0,0,4664,966.667,1050.0,UNRELIABLE,udp,40473689283234,False
