frame_index,transport_protocol,receive_time_ns,payload_bytes
0,tcp,40632586119504,7126
1,udp,40632617294154,2951
2,udp,40632649400034,1324
3,udp,40632682842594,2564
4,udp,40632717176694,3251
5,udp,40632750445464,4139
6,udp,40632782675634,2440
7,udp,40632819616854,6088
8,udp,40632850526454,3429
9,udp,40632884065674,3993
10,udp,40632916041054,2220
11,udp,40632950473524,4268
12,udp,40632982697844,2857
13,udp,40633018398414,4427
14,udp,40633049355264,2178
15,udp,40633087524894,8031
16,udp,40633117184034,3478
17,udp,40633151800734,5088
18,udp,40633182738594,2605
19,udp,40633218390834,5317
20,udp,40633249354344,2629
21,udp,40633283957274,4246
22,udp,40633316056674,1851
23,udp,40633350595884,4085
24,udp,40633382730834,2343
25,udp,40633418511684,4480
26,udp,40633449371694,1876
27,udp,40633485119334,5037
28,udp,40633516140534,2183
29,udp,40633551744444,4664
30,udp,40633582789494,2465
31,udp,40633617168504,4255
32,udp,40633649381214,2042
33,udp,40633683872994,4102
34,udp,40633716143934,1533
35,udp,40633750538874,3027
36,udp,40633783857954,3115
37,udp,40633818370794,4622
38,udp,40633849444914,2320
39,udp,40633885062324,5073
40,udp,40633916056164,1988
41,udp,40633951739724,5359
42,udp,40633982725014,2131
43,udp,40634018587854,4931
44,udp,40634049405204,2732
45,udp,40634085069504,4428
46,udp,40634117127684,3389
47,udp,40634150551614,3279
48,udp,40634183832084,3740
49,udp,40634217213534,3217
50,udp,40634250736194,4028
51,udp,40634282775024,2371
52,udp,40634316132264,2436
53,udp,40634350597764,4185
54,udp,40634382755124,2159
55,udp,40634417211894,4290
56,udp,40634449411824,2630
57,udp,40634486273844,5950
58,udp,40634517159054,3556
59,udp,40634549393364,2778
60,udp,40634583836634,3923
61,udp,40634617158954,3061
62,udp,40634649365454,2639
63,udp,40634683867584,4229
64,udp,40634716092444,1706
65,udp,40634749315674,2612
66,udp,40634783828154,2969
67,udp,40634817205824,3839
68,udp,40634849388654,2293
69,tcp,40634883773694,3236
70,udp,40634916148224,1934
71,udp,40634949337074,2509
72,udp,40634982750114,2052
73,udp,40635016104924,1932
74,udp,40635049418244,2657
75,udp,40635085082274,5039
76,udp,40635117196974,4184
77,udp,40635151776864,5770
78,udp,40635183905964,3327
79,udp,40635216264294,2676
80,udp,40635250508034,3355
81,udp,40635285066054,5518
82,udp,40635318389364,5540
83,udp,40635349466454,2718
84,udp,40635383900274,4300
85,udp,40635417158154,3857
86,udp,40635449453304,2434
87,udp,40635483881544,3911
88,udp,40635517213404,3408
89,udp,40635550663884,3663
90,udp,40635582767874,2477
91,udp,40635618475914,4600
92,udp,40635650618604,4391
93,udp,40635686401164,6779
94,udp,40635717426054,3160
95,udp,40635751849974,4442
96,udp,40635783976374,3054
97,udp,40635817274484,3676
98,udp,40635850645584,3280
99,udp,40635885174084,5339
100,udp,40635917280774,3531
