frame_index,transport_protocol,receive_time_ns,payload_bytes
0,udp,39995380115604,7126
2,udp,39995400162834,1324
22,udp,39996041250744,1851
26,udp,39996174612114,1876
32,udp,39996374599854,2042
34,udp,39996441302904,1533
40,udp,39996641255724,1988
64,udp,39997441279854,1706
69,udp,39997630833444,3236
70,udp,39997660285584,1934
72,udp,39997707938244,2052
73,udp,39997741251834,1932
116,udp,39999174579504,1856
124,udp,39999441301524,1964
126,udp,39999507940764,1892
130,udp,39999641324094,1974
146,udp,40000174609194,1926
178,udp,40001241317904,1891
180,udp,40001307935544,2010
188,udp,40001574626334,1924
189,udp,40001679240444,6647
225,udp,40002807945924,1812
230,udp,40002974685954,1986
270,udp,40004307896454,2033
284,udp,40004774639154,2001
294,udp,40005108050184,1833
296,udp,40005174590604,1564
306,udp,40005507956814,1585
309,udp,40005703518174,7883
313,udp,40005741309984,2044
355,udp,40007141399214,644
370,udp,40007641291794,1651
387,udp,40008207879234,1770
401,udp,40008674614914,2057
406,udp,40008841286634,2045
417,udp,40009208050584,1950
427,udp,40009541271174,1937
429,udp,40009752030744,10888
444,udp,40010107974714,1496
456,udp,40010507959824,1819
470,udp,40010974671294,1788
501,udp,40012008050664,1942
519,udp,40012607898954,1980
530,udp,40012974536274,1552
532,udp,40013041233924,1382
534,udp,40013107948944,2045
536,udp,40013174597274,1238
538,udp,40013241254334,1124
542,udp,40013374585734,1191
544,udp,40013441251344,1627
546,udp,40013507918934,2077
549,udp,40013607938724,2125
550,udp,40013641886814,1992
565,udp,40014141373944,1635
578,udp,40014574608024,1479
608,udp,40015574589114,1448
618,udp,40016003478534,8114
634,udp,40016441249604,2078
643,udp,40016741256684,1423
646,udp,40016841261714,1787
648,udp,40016908066284,1698
654,udp,40017107954484,1888
658,udp,40017241244034,1541
660,udp,40017308048874,1717
670,udp,40017641225544,1613
672,udp,40017708076374,1585
686,udp,40018174609464,1789
688,udp,40018241298564,1591
692,udp,40018374622854,1934
694,udp,40018441365144,1861
698,udp,40018574711664,1820
703,udp,40018741195374,1868
718,udp,40019241233394,2042
722,udp,40019374577664,1890
725,udp,40019474555334,1589
734,udp,40019774671674,1211
736,udp,40019841323784,1055
738,udp,40019979308634,7009
770,udp,40020974575254,1898
772,udp,40021041261114,1669
794,udp,40021774735284,1967
796,udp,40021841339064,2040
802,udp,40022041285764,1834
812,udp,40022374604094,2068
818,udp,40022574659514,1522
820,udp,40022641222344,1290
826,udp,40022841238254,1655
836,udp,40023174668724,2008
838,udp,40023241351074,1551
848,udp,40023574605594,2058
858,udp,40024027740294,9288
864,udp,40024107914004,2000
886,udp,40024841220774,1981
903,udp,40025407962654,1591
910,udp,40025641269204,1439
924,udp,40026107951424,1297
925,udp,40026141263754,1111
926,udp,40026174623874,1378
930,udp,40026307919184,1110
932,udp,40026374553024,1411
934,udp,40026441277314,1633
936,udp,40026507930414,1893
938,udp,40026574596204,1671
940,udp,40026641331834,1410
942,udp,40026707950554,1891
944,udp,40026774593934,1474
954,udp,40027107931344,978
957,udp,40027207969044,1879
969,udp,40027607929044,1696
973,udp,40027741234884,1964
978,udp,40027955100624,5605
986,udp,40028174598294,1909
988,udp,40028241314394,1765
992,udp,40028374651284,1844
994,udp,40028441267844,2076
996,udp,40028507967564,2012
1004,udp,40028774702094,1250
1006,udp,40028841242784,1821
1022,udp,40029374649384,1872
1038,udp,40029907955814,2056
1050,udp,40030307890974,2058
1052,udp,40030374637854,1821
1062,udp,40030707978954,1985
1068,udp,40030907947164,2008
1077,udp,40031207938224,1519
1083,udp,40031407967544,1412
1085,udp,40031474629104,2065
1088,udp,40031574532074,1515
1097,udp,40031874625194,1941
1098,udp,40032027686394,9615
1114,udp,40032441233694,1781
1116,udp,40032579317364,6369
1122,udp,40032707992074,2042
1138,udp,40033241288154,1849
1163,udp,40034218564494,11292
1200,udp,40035307996764,1805
1231,udp,40036341284154,2043
1242,udp,40036707954504,1982
1262,udp,40037374608984,2040
1264,udp,40037441247414,1665
1275,udp,40037807882844,1760
1278,udp,40037907886974,1621
1281,udp,40038007972734,1446
1283,udp,40038194418894,9148
1307,udp,40038874625304,1575
1319,udp,40039274548044,1907
