frame_index,transport_protocol,receive_time_ns,payload_bytes
0,tcp,64386979964514,6663
1,udp,64387018242684,121
2,udp,64387059848784,92
3,udp,64387101433734,112
4,udp,64387143081234,94
5,udp,64387184765904,61
6,udp,64387226682414,61
7,udp,64387268152434,49
8,udp,64387309693194,41
9,udp,64387351362654,39
10,udp,64387392966684,35
11,udp,64387434703104,28
12,udp,64387476402984,131
13,udp,64387518011244,26
14,udp,64387559672514,24
15,udp,64387601330544,22
16,udp,64387642997304,19
17,udp,64387684943244,18
18,udp,64387726367724,17
19,udp,64387768186674,17
20,udp,64387809710784,18
21,udp,64387851440634,17
22,udp,64387893033324,17
23,udp,64387934679114,18
24,udp,64387976368104,539
25,udp,64388018037834,80
26,udp,64388059730874,53
27,udp,64388101324104,52
28,udp,64388143006794,45
29,udp,64388184645384,45
30,udp,64388226346704,45
31,udp,64388268061164,41
32,udp,64388309785704,37
33,udp,64388351400984,40
34,udp,64388393047674,39
35,udp,64388434686804,35
36,udp,64388476511874,201
37,udp,64388518081074,39
38,udp,64388559743244,37
39,udp,64388601316494,42
40,udp,64388643100794,39
41,udp,64388684752434,33
42,udp,64388726400204,39
43,udp,64388768056434,37
44,udp,64388809680624,35
45,udp,64388851326324,39
46,udp,64388892988044,36
47,udp,64388934705204,35
48,udp,64388976390414,1034
49,udp,64389018036384,71
50,udp,64389059680734,48
51,udp,64389101310414,36
52,udp,64389143138994,65
53,udp,64389184858224,20
54,udp,64389226345344,20
55,udp,64389268217484,24
56,udp,64389309808914,20
57,udp,64389351387834,20
58,udp,64389393098694,20
59,udp,64389434726664,20
60,udp,64389476364624,226
61,udp,64389517992414,28
62,udp,64389559935204,28
63,udp,64389601365894,28
64,udp,64389643113834,25
65,udp,64389684756204,26
66,udp,64389726473454,25
67,udp,64389768109434,25
68,udp,64389809747664,22
69,udp,64389851340804,22
70,udp,64389893208084,22
71,udp,64389934666404,22
72,udp,64389976384734,824
73,udp,64390018119624,60
74,udp,64390060087614,42
75,udp,64390101323454,72
76,udp,64390143068964,31
77,udp,64390184736804,29
78,udp,64390226370984,26
79,udp,64390268089854,20
80,udp,64390309655094,18
81,udp,64390351476114,17
82,udp,64390393059264,17
83,udp,64390434764634,18
84,udp,64390476458214,191
85,udp,64390518082584,25
86,udp,64390559643504,21
87,udp,64390601487384,22
88,udp,64390643166204,20
89,udp,64390684652244,20
90,udp,64390726318374,20
91,udp,64390768122204,20
92,udp,64390809640644,20
93,udp,64390851343314,20
94,udp,64390892962194,20
95,udp,64390934656764,20
96,udp,64390976345754,934
97,udp,64391018026014,61
98,udp,64391059827684,39
99,udp,64391101550784,30
100,udp,64391143091544,48
101,udp,64391184663624,26
102,udp,64391226565554,29
103,udp,64391268075174,22
104,udp,64391309798094,20
105,udp,64391351325984,20
106,udp,64391392990314,19
107,udp,64391434755714,20
108,udp,64391476491144,179
109,udp,64391518034334,23
110,udp,64391559661044,22
111,udp,64391601350034,22
112,udp,64391643085374,21
113,udp,64391684683104,22
114,udp,64391726378664,21
115,udp,64391768147754,21
116,udp,64391809630914,22
117,udp,64391851440864,21
118,udp,64391892984144,21
119,udp,64391934799584,22
120,udp,64391976418644,982
121,udp,64392018056964,103
122,udp,64392059723544,37
123,udp,64392101392644,31
124,udp,64392142998564,23
125,udp,64392184733634,22
126,udp,64392226372854,23
127,udp,64392268242204,22
128,udp,64392309654984,22
129,udp,64392351399864,22
130,udp,64392392951784,20
131,udp,64392434637984,20
132,udp,64392476357034,70
133,udp,64392518037474,19
134,udp,64392559699914,20
135,udp,64392601365234,17
136,udp,64392643507464,17
137,udp,64392684806934,18
138,udp,64392726951684,17
139,udp,64392768118494,17
140,udp,64392809738814,18
141,udp,64392851381994,17
142,udp,64392893072514,17
143,udp,64392934755744,18
144,udp,64392976443924,1140
145,udp,64393018007274,36
146,udp,64393059695814,33
147,udp,64393101393444,32
148,udp,64393143011874,24
149,udp,64393184752794,20
150,udp,64393226367534,20
151,udp,64393268270454,21
152,udp,64393309742184,20
153,udp,64393351716924,19
154,udp,64393393011174,19
155,udp,64393434736704,18
156,udp,64393476395184,192
157,udp,64393517981304,26
158,udp,64393559855604,26
159,udp,64393601356404,29
160,udp,64393643139084,26
161,udp,64393684760034,25
162,udp,64393726447674,27
163,udp,64393768110654,21
164,udp,64393809818364,20
165,udp,64393851372624,19
166,udp,64393893023274,19
167,udp,64393934680314,20
168,udp,64393976327904,648
169,udp,64394018015544,49
170,udp,64394059757544,35
171,udp,64394101364724,36
172,udp,64394143130754,24
173,udp,64394184734604,20
174,udp,64394226521784,17
175,udp,64394268135084,17
176,udp,64394309745324,18
177,udp,64394351345394,17
178,udp,64394393088744,17
179,udp,64394434695474,18
180,udp,64394476451244,219
181,udp,64394518081464,25
182,udp,64394559699444,25
183,udp,64394601510744,26
184,udp,64394643142674,25
185,udp,64394684793234,22
186,udp,64394726458824,22
187,udp,64394768158344,21
188,udp,64394809671834,22
189,udp,64394851523454,21
190,udp,64394893128204,21
191,udp,64394934711894,20
192,udp,64394976491604,1224
193,udp,64395018102384,212
194,udp,64395059772294,44
195,udp,64395101559924,37
196,udp,64395143067744,54
197,udp,64395184689504,29
198,udp,64395226472184,29
199,udp,64395268039674,28
200,udp,64395309927834,25
201,udp,64395351337554,25
202,udp,64395393097014,21
203,udp,64395434723994,22
204,udp,64395476483184,167
205,udp,64395518080554,31
206,udp,64395559841094,24
207,udp,64395601444044,22
208,udp,64395643135104,20
209,udp,64395684706464,20
210,udp,64395726580854,20
211,udp,64395768167514,20
212,udp,64395809670114,20
213,udp,64395851377464,20
214,udp,64395893016864,20
215,udp,64395934697034,20
216,udp,64395976377204,911
217,udp,64396018061064,51
218,udp,64396059718824,30
219,udp,64396101399984,27
220,udp,64396143059724,23
221,udp,64396184801094,21
222,udp,64396226437344,21
223,udp,64396268175114,19
224,udp,64396309782744,18
225,udp,64396351448334,15
226,udp,64396393215534,15
227,udp,64396434885444,16
228,udp,64396476327924,193
229,udp,64396518014754,21
230,udp,64396559695644,19
231,udp,64396601452404,20
232,udp,64396643004774,17
233,udp,64396684705914,18
234,udp,64396726467534,17
235,udp,64396767966804,18
236,udp,64396809732924,18
237,udp,64396851537564,18
238,udp,64396893257964,17
239,udp,64396934699544,16
240,udp,64396976499054,1107
241,udp,64397018053134,235
242,udp,64397059720164,45
243,udp,64397101349304,28
244,udp,64397143062684,100
245,udp,64397184693534,32
246,udp,64397226362454,27
247,udp,64397267997894,24
248,udp,64397309710104,22
249,udp,64397351340504,18
250,tcp,64397394152154,4675
251,udp,64397434701924,96
252,udp,64397476305504,204
253,udp,64397518043904,159
254,udp,64397559727494,67
255,udp,64397601423594,51
256,udp,64397643030144,79
257,udp,64397684821734,38
258,udp,64397726275014,37
259,udp,64397768145264,35
260,udp,64397809685484,24
261,udp,64397851444134,20
262,udp,64397892992634,19
263,udp,64397934669654,15
264,udp,64397976383304,446
265,udp,64398018017574,61
266,udp,64398059821134,47
267,udp,64398101393664,41
268,udp,64398142988784,35
269,udp,64398184648704,24
270,udp,64398226372704,21
271,udp,64398268087884,15
272,udp,64398309810174,16
273,udp,64398351402684,15
274,udp,64398393274374,15
275,udp,64398434718474,13
276,udp,64398476317284,209
277,udp,64398518015724,22
278,udp,64398559752774,24
279,udp,64398601333854,23
280,udp,64398643001424,20
281,udp,64398684661974,17
282,udp,64398726316134,17
283,udp,64398768078564,17
284,udp,64398809631294,15
285,udp,64398851372214,15
286,udp,64398893034564,15
287,udp,64398934712664,15
288,udp,64398976328034,1076
289,udp,64399018316994,186
290,udp,64399059676224,40
291,udp,64399101569784,34
292,udp,64399143010464,62
293,udp,64399184851104,24
294,udp,64399226330574,27
295,udp,64399268071764,25
296,udp,64399309655004,23
297,udp,64399351423194,20
298,udp,64399393044234,17
299,udp,64399434709014,15
300,udp,64399476366504,252
301,udp,64399517994654,21
302,udp,64399559739714,22
303,udp,64399601300094,23
304,udp,64399643059194,21
305,udp,64399684716324,20
306,udp,64399726568754,20
307,udp,64399768108434,19
308,udp,64399809732804,20
309,udp,64399851393804,19
310,udp,64399893080454,19
311,udp,64399934691594,20
312,udp,64399976382024,841
313,udp,64400018031414,89
314,udp,64400059706454,37
315,udp,64400101376994,37
316,udp,64400142999384,83
317,udp,64400184628344,34
318,udp,64400226357474,34
319,udp,64400268169764,26
320,udp,64400309696484,22
321,udp,64400351534964,19
322,udp,64400393024154,20
323,udp,64400434695774,20
324,udp,64400476295304,232
325,udp,64400518036404,33
326,udp,64400559708834,28
327,udp,64400601441384,26
328,udp,64400643097164,26
329,udp,64400684867064,24
330,udp,64400726495394,21
331,udp,64400767988364,22
332,udp,64400809841334,22
333,udp,64400851369314,21
334,udp,64400893128414,22
335,udp,64400934628944,22
336,udp,64400976648774,905
337,udp,64401018071544,128
338,udp,64401059707794,42
339,udp,64401101398944,32
340,udp,64401143095854,45
341,udp,64401184824534,25
342,udp,64401226377714,25
343,udp,64401268086954,19
344,udp,64401309769194,20
345,udp,64401351322014,17
346,udp,64401393139164,19
347,udp,64401434784774,18
348,udp,64401476301234,237
349,udp,64401517958094,30
350,udp,64401559659144,27
351,udp,64401601398444,24
352,udp,64401643023174,22
353,udp,64401684656094,20
354,udp,64401726458214,19
355,udp,64401768083934,17
356,udp,64401809713254,18
357,udp,64401851480004,17
358,udp,64401892993944,17
359,udp,64401934645404,16
360,udp,64401976398204,1446
361,udp,64402018149654,220
362,udp,64402060105314,75
363,udp,64402101397674,48
364,udp,64402143057864,54
365,udp,64402184672784,25
366,udp,64402226398854,26
367,udp,64402268079654,21
368,udp,64402309715904,16
369,udp,64402351432524,15
370,udp,64402393088844,12
371,udp,64402434662364,13
372,udp,64402476397704,196
373,udp,64402518216564,21
374,udp,64402559831574,20
375,udp,64402601438214,17
376,udp,64402643085354,16
377,udp,64402684704054,17
378,udp,64402726445334,18
379,udp,64402768117674,16
380,udp,64402809764994,17
381,udp,64402851436434,16
382,udp,64402892996814,15
383,udp,64402934679504,16
384,udp,64402976365434,1115
385,udp,64403017991244,179
386,udp,64403059704624,36
387,udp,64403101420524,34
388,udp,64403142987114,50
389,udp,64403184752334,28
390,udp,64403226386784,26
391,udp,64403268209964,26
392,udp,64403309725524,18
393,udp,64403351521434,17
394,udp,64403393090274,15
395,udp,64403434672254,13
396,udp,64403476342164,167
397,udp,64403518111524,23
398,udp,64403559749844,23
399,udp,64403601374214,23
400,udp,64403643055374,21
401,udp,64403684725014,18
402,udp,64403726498514,18
403,udp,64403768070234,15
404,udp,64403809687404,16
405,udp,64403851410684,15
406,udp,64403893172934,15
407,udp,64403934708474,16
408,udp,64403976588534,654
409,udp,64404018089694,81
410,udp,64404059717214,36
411,udp,64404101385684,28
412,udp,64404143101134,32
413,udp,64404184695174,16
414,udp,64404226446624,15
415,udp,64404268056144,15
416,udp,64404309678264,16
417,udp,64404351370674,15
418,udp,64404393032754,15
419,udp,64404434667114,16
420,udp,64404476353314,249
421,udp,64404518043924,25
422,udp,64404559751364,21
423,udp,64404601455834,23
424,udp,64404643052034,21
425,udp,64404684918594,20
426,udp,64404726451974,20
427,udp,64404768268584,17
428,udp,64404809766774,15
429,udp,64404851538294,12
430,udp,64404893058444,12
431,udp,64404934747524,13
432,udp,64404976537494,1232
433,udp,64405017978894,279
