content_type,file_size_bytes,chunk_size_bytes,message_size_bytes,interarrival_ms,change_rate,freshness_budget_ms,rtt_ms,bandwidth_mbps,delayed_ack_ms,generation_gap_ms,sample_messages,message_size,inter_arrival_time,queue_size,elapsed_time_since_last_flush,estimated_rtt,scenario_id,policy,resolved_batch_bytes,resolved_flush_interval_ms,latency_mean_ms,latency_p95_ms,throughput_mbps,goodput_bytes,flush_count,syscall_count,mean_batch_size_bytes,mean_queue_size_bytes,max_queue_size_bytes,mean_elapsed_time_since_last_flush_ms,staleness_penalty,batch_bytes,flush_interval_ms,throughput_mbps_score,latency_p95_ms_score,syscall_count_score,staleness_penalty_score,objective_score
static_file,16777216.0,16384.0,,,low,0.0,10,5.0,10.0,0.05,240,16384.0,0.05,3276800.0,0.05,10.0,static_16384_10_5_10,fixed_batch,512,0.0,31.214400000000005,31.214400000000005,1629.5599555147612,16777216.0,1024,1024,16384.0,16384.0,16384.0,0.0,0.0,512,0.0,1.0,1.0,0.0,0.5,0.8
static_file,16777216.0,16384.0,,,low,0.0,10,5.0,40.0,0.05,240,16384.0,0.05,3276800.0,0.05,10.0,static_16384_10_5_40,fixed_batch,512,0.0,31.214400000000005,31.214400000000005,1629.5599555147612,16777216.0,1024,1024,16384.0,16384.0,16384.0,0.0,0.0,512,0.0,1.0,1.0,0.0,0.5,0.8
static_file,16777216.0,16384.0,,,low,0.0,50,20.0,10.0,0.05,240,16384.0,0.05,16384000.0,0.05,50.0,static_16384_50_20_10,fixed_batch,512,0.0,31.553600000000007,31.553600000000003,1622.8764890524715,16777216.0,1024,1024,16384.0,16384.0,16384.0,0.0,0.0,512,0.0,1.0,1.0,0.0,0.5,0.8
static_file,16777216.0,16384.0,,,low,0.0,50,20.0,40.0,0.05,240,16384.0,0.05,16384000.0,0.05,50.0,static_16384_50_20_40,fixed_batch,512,0.0,31.553600000000007,31.553600000000003,1622.8764890524715,16777216.0,1024,1024,16384.0,16384.0,16384.0,0.0,0.0,512,0.0,1.0,1.0,0.0,0.5,0.8
static_file,16777216.0,16384.0,,,low,0.0,50,5.0,10.0,0.05,240,16384.0,0.05,16384000.0,0.05,50.0,static_16384_50_5_10,fixed_batch,512,0.0,51.21439999999998,51.214400000000005,1311.175838475095,16777216.0,1024,1024,16384.0,16384.0,16384.0,0.0,0.0,512,0.0,1.0,1.0,0.0,0.5,0.8
static_file,16777216.0,16384.0,,,low,0.0,50,5.0,40.0,0.05,240,16384.0,0.05,16384000.0,0.05,50.0,static_16384_50_5_40,fixed_batch,512,0.0,51.21439999999998,51.214400000000005,1311.175838475095,16777216.0,1024,1024,16384.0,16384.0,16384.0,0.0,0.0,512,0.0,1.0,1.0,0.0,0.5,0.8
static_file,16777216.0,4096.0,,,low,0.0,10,20.0,10.0,0.05,240,4096.0,0.05,819200.0,0.05,10.0,static_4096_10_20_10,fixed_batch,8192,2.0,8.301800000000002,8.32680000000002,630.05090439325,16777216.0,2048,2048,8192.0,6144.0,8192.0,0.024999999999999988,0.0,8192,2.0,0.9261550189929134,0.9333333333333327,0.5333333333333333,0.5,0.826051927112769
static_file,16777216.0,4096.0,,,low,0.0,10,20.0,40.0,0.05,240,4096.0,0.05,819200.0,0.05,10.0,static_4096_10_20_40,fixed_batch,8192,2.0,8.301800000000002,8.32680000000002,630.05090439325,16777216.0,2048,2048,8192.0,6144.0,8192.0,0.024999999999999988,0.0,8192,2.0,0.9261550189929134,0.9333333333333327,0.5333333333333333,0.5,0.826051927112769
static_file,16777216.0,4096.0,,,low,0.0,10,5.0,10.0,0.05,240,4096.0,0.05,819200.0,0.05,10.0,static_4096_10_5_10,fixed_batch,8192,2.0,18.1322,18.157200000000017,602.2588814720816,16777216.0,2048,2048,8192.0,6144.0,8192.0,0.024999999999999988,0.0,8192,2.0,0.9058866395162459,0.9333333333333331,0.5333333333333333,0.5,0.814904318400602
static_file,16777216.0,4096.0,,,low,0.0,10,5.0,40.0,0.05,240,4096.0,0.05,819200.0,0.05,10.0,static_4096_10_5_40,fixed_batch,8192,2.0,18.1322,18.157200000000017,602.2588814720816,16777216.0,2048,2048,8192.0,6144.0,8192.0,0.024999999999999988,0.0,8192,2.0,0.9058866395162459,0.9333333333333331,0.5333333333333333,0.5,0.814904318400602
static_file,16777216.0,4096.0,,,low,0.0,50,20.0,10.0,0.05,240,4096.0,0.05,4096000.0,0.05,50.0,static_4096_50_20_10,fixed_batch,8192,2.0,28.301799999999997,28.32680000000002,575.975501530296,16777216.0,2048,2048,8192.0,6144.0,8192.0,0.024999999999999988,0.0,8192,2.0,0.9267711124500102,0.9333333333333327,0.5333333333333333,0.5,0.8263907785141722
static_file,16777216.0,4096.0,,,low,0.0,50,20.0,40.0,0.05,240,4096.0,0.05,4096000.0,0.05,50.0,static_4096_50_20_40,fixed_batch,8192,2.0,28.301799999999997,28.32680000000002,575.975501530296,16777216.0,2048,2048,8192.0,6144.0,8192.0,0.024999999999999988,0.0,8192,2.0,0.9267711124500102,0.9333333333333327,0.5333333333333333,0.5,0.8263907785141722
static_file,16777216.0,4096.0,,,low,0.0,50,5.0,10.0,0.05,240,4096.0,0.05,4096000.0,0.05,50.0,static_4096_50_5_10,fixed_batch,8192,2.0,38.132200000000005,38.15720000000002,552.6611029032699,16777216.0,2048,2048,8192.0,6144.0,8192.0,0.024999999999999988,0.0,8192,2.0,0.9081469549458147,0.9333333333333331,0.5333333333333333,0.5,0.8161474918868648
static_file,16777216.0,4096.0,,,low,0.0,50,5.0,40.0,0.05,240,4096.0,0.05,4096000.0,0.05,50.0,static_4096_50_5_40,fixed_batch,8192,2.0,38.132200000000005,38.15720000000002,552.6611029032699,16777216.0,2048,2048,8192.0,6144.0,8192.0,0.024999999999999988,0.0,8192,2.0,0.9081469549458147,0.9333333333333331,0.5333333333333333,0.5,0.8161474918868648
dynamic_stream,,,1200.0,20.0,high,25.0,10,20.0,40.0,0.05,280,1193.4,19.876464825343668,1193.4,10.0,10.0,stream_1200_20_high_10_20_25,fixed_batch,512,0.0,7.9773600000000116,8.0660199999998,0.48135485971270625,334152.0,280,280,1193.4,1193.4,1437.0,0.0,0.0,512,0.0,0.9425208115952485,1.0,0.0,1.0,0.8827562434785745
dynamic_stream,,,1200.0,20.0,high,75.0,10,20.0,40.0,0.05,280,1193.2178571428572,19.708254387370783,1193.2178571428572,10.0,10.0,stream_1200_20_high_10_20_75,fixed_batch,512,0.0,7.9772871428571355,8.062639999999806,0.4853851197550727,334101.0,280,280,1193.2178571428572,1193.2178571428572,1439.0,0.0,0.0,512,0.0,0.9610101349018629,1.0,0.0,0.5,0.7883030404705589
dynamic_stream,,,1200.0,20.0,high,25.0,10,5.0,40.0,0.05,280,1194.9714285714285,20.09629261852403,1194.9714285714285,10.0,10.0,stream_1200_20_high_10_5_25,fixed_batch,512,0.0,9.411954285714295,9.768880000000005,0.4765945289787044,334592.0,280,280,1194.9714285714285,1194.9714285714285,1439.0,0.0,0.0,512,0.0,1.0,1.0,0.0,1.0,0.8999999999999999
dynamic_stream,,,1200.0,20.0,high,75.0,10,5.0,40.0,0.05,280,1196.4071428571428,20.294967339671782,1196.4071428571428,10.0,10.0,stream_1200_20_high_10_5_75,fixed_batch,512,0.0,9.41425142857143,9.75920000000004,0.4725336744511278,334994.0,280,280,1196.4071428571428,1196.4071428571428,1437.0,0.0,0.0,512,0.0,0.9846920270152778,1.0,0.0,0.5,0.7954076081045833
dynamic_stream,,,1200.0,20.0,high,25.0,50,20.0,40.0,0.05,280,1211.6785714285713,19.766599554018757,1532.48231709918,19.766599554018757,50.0,stream_1200_20_high_50_20_25,fixed_batch,512,0.0,37.98467142857142,38.062499999999815,0.4887847199597787,339270.0,280,280,1211.6785714285713,1211.6785714285713,1438.0,0.0,3635.707999999996,512,0.0,0.8055812311158644,1.0,0.0,0.9222116262517356,0.8261166945851064
dynamic_stream,,,1200.0,20.0,high,75.0,50,20.0,40.0,0.05,280,1196.1678571428572,19.937928321826668,2999.7295552351225,19.937928321826668,50.0,stream_1200_20_high_50_20_75,fixed_batch,512,0.0,37.978467142857134,38.0644200000002,0.4784075809604244,334927.0,280,280,1196.1678571428572,1196.1678571428572,1438.0,0.0,0.0,512,0.0,0.803795640081199,1.0,0.0,1.0,0.8411386920243598
dynamic_stream,,,1200.0,20.0,high,25.0,50,5.0,40.0,0.05,280,1205.8785714285714,19.774424643982645,1524.5431828474466,19.774424643982645,50.0,stream_1200_20_high_50_5_25,fixed_batch,512,0.0,39.429405714285714,39.756159999999866,0.4861509346318285,337646.0,280,280,1205.8785714285714,1205.8785714285714,1437.0,0.0,4040.233600000001,512,0.0,0.8283167903864458,1.0,0.0,0.9877790580791196,0.8460508487317576
dynamic_stream,,,1200.0,20.0,high,75.0,50,5.0,40.0,0.05,280,1202.1892857142857,20.523513583790645,2928.809632927005,20.523513583790645,50.0,stream_1200_20_high_50_5_75,fixed_batch,512,0.0,39.42350285714286,39.73528000000007,0.46709984793444326,336613.0,280,280,1202.1892857142857,1202.1892857142857,1438.0,0.0,0.0,512,0.0,0.8209479362552865,1.0,0.0,1.0,0.8462843808765859
dynamic_stream,,,1200.0,20.0,low,25.0,10,20.0,40.0,0.05,280,1202.25,20.03471813705559,1202.25,10.0,10.0,stream_1200_20_low_10_20_25,fixed_batch,512,0.0,7.980900000000012,8.067999999999994,0.4811067762354582,336630.0,280,280,1202.25,1202.25,1440.0,0.0,0.0,512,0.0,0.9109443080297633,1.0,0.0,1.0,0.8732832924089291
dynamic_stream,,,1200.0,20.0,low,75.0,10,20.0,40.0,0.05,280,1203.5642857142857,20.029590456851246,1203.5642857142857,10.0,10.0,stream_1200_20_low_10_20_75,fixed_batch,512,0.0,7.981425714285712,8.066020000000027,0.4817432400761825,336998.0,280,280,1203.5642857142857,1203.5642857142857,1438.0,0.0,0.0,512,0.0,1.0,1.0,0.0,0.5,0.7999999999999999
dynamic_stream,,,1200.0,20.0,low,25.0,10,5.0,40.0,0.05,280,1199.6035714285715,19.89249921992228,1199.6035714285715,10.0,10.0,stream_1200_20_low_10_5_25,fixed_batch,512,0.0,9.419365714285705,9.773599999999988,0.48334957266125816,335889.0,280,280,1199.6035714285715,1199.6035714285715,1439.0,0.0,0.0,512,0.0,0.9877047263784691,1.0,0.0,1.0,0.8963114179135407
dynamic_stream,,,1200.0,20.0,low,75.0,10,5.0,40.0,0.05,280,1201.475,20.092561651480647,1201.475,10.0,10.0,stream_1200_20_low_10_5_75,fixed_batch,512,0.0,9.422360000000005,9.749680000000097,0.47926504604000075,336413.0,280,280,1201.475,1201.475,1439.0,0.0,0.0,512,0.0,1.0,1.0,0.0,0.5,0.7999999999999999
dynamic_stream,,,1200.0,20.0,low,25.0,50,20.0,40.0,0.05,280,1201.7964285714286,20.02288893426571,1500.5282610777035,20.02288893426571,50.0,stream_1200_20_low_50_20_25,fixed_batch,512,0.0,37.98071857142859,38.06366000000039,0.47863381240033714,336503.0,280,280,1201.7964285714286,1201.7964285714286,1439.0,0.0,3634.6012000000037,512,0.0,1.0,1.0,0.0,0.9264579023014972,0.8852915804602994
dynamic_stream,,,1200.0,20.0,low,75.0,50,20.0,40.0,0.05,280,1188.4714285714285,19.896764622874272,2986.5946828488513,19.896764622874272,50.0,stream_1200_20_low_50_20_75,fixed_batch,512,0.0,37.975388571428574,38.064059999999856,0.47631093651846995,332772.0,280,280,1188.4714285714285,1188.4714285714285,1438.0,0.0,0.0,512,0.0,1.0,1.0,0.0,1.0,0.8999999999999999
dynamic_stream,,,1200.0,20.0,low,25.0,50,5.0,40.0,0.05,280,1189.0142857142857,20.02333246278354,1484.5359631373208,20.02333246278354,50.0,stream_1200_20_low_50_5_25,fixed_batch,512,0.0,39.402422857142845,39.76736000000001,0.47344180143186093,332924.0,280,280,1189.0142857142857,1189.0142857142857,1438.0,0.0,4032.678399999997,512,0.0,1.0,1.0,0.0,1.0,0.8999999999999999
dynamic_stream,,,1200.0,20.0,low,75.0,50,5.0,40.0,0.05,280,1201.225,20.008600083175306,3001.771725674296,20.008600083175306,50.0,stream_1200_20_low_50_5_75,fixed_batch,512,0.0,39.42196,39.74496,0.47861258885695956,336343.0,280,280,1201.225,1201.225,1437.0,0.0,0.0,512,0.0,1.0,1.0,0.0,1.0,0.8999999999999999
dynamic_stream,,,1200.0,5.0,high,25.0,10,20.0,40.0,0.05,280,1194.9714285714285,5.02442189057835,2378.326212637924,5.02442189057835,10.0,stream_1200_5_high_10_20_25,fixed_batch,512,0.0,7.977988571428573,8.067219999999988,1.8986403314915876,334592.0,280,280,1194.9714285714285,1194.9714285714285,1439.0,0.0,0.0,512,0.0,1.0,1.0,0.0,1.0,0.8999999999999999
dynamic_stream,,,1200.0,5.0,high,75.0,10,20.0,40.0,0.05,280,1196.4071428571428,5.075480264830654,2357.2294254543053,5.075480264830654,10.0,stream_1200_5_high_10_20_75,fixed_batch,2048,10.0,8.541299370316958,12.536456036931638,1.8847611180885357,334994.0,138,138,2427.4927536231885,1810.5892857142858,3449.0,2.555362481346637,0.0,2048,10.0,1.0,0.9138136234882182,0.5612648221343873,0.5,0.8216519316087261
dynamic_stream,,,1200.0,5.0,high,25.0,10,5.0,40.0,0.05,280,1206.9964285714286,4.982537958478601,2422.4530522994355,4.982537958478601,10.0,stream_1200_5_high_10_5_25,fixed_batch,2048,20.0,11.518159092476338,16.013134695091804,1.9332245990406454,337959.0,138,138,2448.978260869565,1835.1321428571428,3384.0,2.597871957874317,0.0,2048,20.0,1.0,0.9043059365829067,0.5612648221343873,1.0,0.9178488568466013
dynamic_stream,,,1200.0,5.0,high,75.0,10,5.0,40.0,0.05,280,1198.55,5.128772275694825,2336.9140518870577,5.128772275694825,10.0,stream_1200_5_high_10_5_75,fixed_batch,2048,10.0,11.456126280048952,15.413952542001722,1.864782688591713,335594.0,140,140,2397.1,1798.6714285714286,2818.0,2.5710188300344994,0.0,2048,10.0,1.0,0.9126684758475971,0.5555555555555556,1.0,0.9206229458945945
dynamic_stream,,,1200.0,5.0,high,25.0,50,20.0,40.0,0.05,280,1205.8785714285714,4.943606160995661,6098.172731389786,4.943606160995661,50.0,stream_1200_5_high_50_20_25,fixed_batch,2048,10.0,28.571551719688628,32.499127017359115,1.8926566504772862,337646.0,140,140,2411.7571428571428,1814.5,3000.0,2.4842699353041704,1000.0344815128159,2048,10.0,0.635880050266773,0.9983725417297385,0.5533596837944664,1.0,0.845449000151374
dynamic_stream,,,1200.0,5.0,high,75.0,50,20.0,40.0,0.05,280,1202.1892857142857,5.130878395947661,11715.23853170802,5.130878395947661,50.0,stream_1200_5_high_50_20_75,fixed_batch,2048,10.0,28.601190136722433,32.53321969269647,1.8478195061840923,336613.0,139,139,2421.6762589928057,1814.6964285714287,3304.0,2.61790531756379,0.0,2048,10.0,1.0,1.0,0.5573122529644269,1.0,0.9557312252964426
dynamic_stream,,,1200.0,5.0,high,25.0,50,5.0,40.0,0.05,280,1188.017857142857,5.004655766794769,5934.563297166205,5.004655766794769,50.0,stream_1200_5_high_50_5_25,fixed_batch,2048,10.0,31.394184773253308,35.51091671331814,1.8604812267511552,332645.0,140,140,2376.035714285714,1786.7035714285714,2854.0,2.4921769962787215,1790.3717365109242,2048,10.0,1.0,1.0,0.5533596837944664,1.0,0.9553359683794466
dynamic_stream,,,1200.0,5.0,high,75.0,50,5.0,40.0,0.05,280,1197.4714285714285,5.138256301721966,11652.50775997807,5.138256301721966,50.0,stream_1200_5_high_50_5_75,fixed_batch,8192,10.0,36.152934979676616,41.04344,1.8277229965963122,335292.0,114,114,2941.157894736842,2132.4607142857144,4120.0,3.7471050203233873,0.0,8192,10.0,0.9071522683521652,0.9073202417328247,0.6587301587301587,1.0,0.9009467930717954
dynamic_stream,,,1200.0,5.0,low,25.0,10,20.0,40.0,0.05,280,1199.6035714285715,4.97312480498057,2412.1726650157107,4.97312480498057,10.0,stream_1200_5_low_10_20_25,fixed_batch,2048,5.0,9.65443904664205,13.02909999999999,1.928409098134113,335889.0,181,181,1855.7403314917126,1626.2214285714285,2842.0,1.6339376511365113,0.0,2048,5.0,1.0,0.9045461192697271,0.3913043478260869,1.0,0.9009488824904994
dynamic_stream,,,1200.0,5.0,low,75.0,10,20.0,40.0,0.05,280,1201.475,5.023140412870162,2391.8801810150703,5.023140412870162,10.0,stream_1200_5_low_10_20_75,fixed_batch,512,0.0,7.980590000000002,8.062420000000024,1.9094095996134306,336413.0,280,280,1201.475,1201.475,1439.0,0.0,0.0,512,0.0,1.0,1.0,0.0,0.5,0.7999999999999999
dynamic_stream,,,1200.0,5.0,low,25.0,10,5.0,40.0,0.05,280,1202.8678571428572,5.0005284074607115,2405.481499411536,5.0005284074607115,10.0,stream_1200_5_low_10_5_25,fixed_batch,2048,20.0,11.547499044103414,14.929726959813763,1.9188033441475227,336803.0,138,138,2440.6014492753625,1832.0285714285715,3399.0,2.626393757111977,0.0,2048,20.0,1.0,0.9207681539352289,0.5612648221343873,1.0,0.9244337437875304
dynamic_stream,,,1200.0,5.0,low,75.0,10,5.0,40.0,0.05,280,1197.3678571428572,4.975739788696168,2406.4117256754957,4.975739788696168,10.0,stream_1200_5_low_10_5_75,fixed_batch,512,0.0,9.415788571428571,9.76400000000001,1.9194604979266776,335263.0,280,280,1197.3678571428572,1197.3678571428572,1436.0,0.0,0.0,512,0.0,1.0,1.0,0.0,1.0,0.8999999999999999
dynamic_stream,,,1200.0,5.0,low,25.0,50,20.0,40.0,0.05,280,1189.0142857142857,5.005833115695885,5938.143852549283,5.005833115695885,50.0,stream_1200_5_low_50_20_25,fixed_batch,8192,10.0,32.40846441695633,36.475999999999985,1.8711734301350011,332924.0,113,113,2946.2300884955753,2127.175,4076.0,3.8165198687579536,2074.370036747773,8192,10.0,1.0,0.9038199755348122,0.6600790513833992,0.866474796806947,0.9008308547136541
dynamic_stream,,,1200.0,5.0,low,75.0,50,20.0,40.0,0.05,280,1201.225,5.0021500207938265,12007.086902697183,5.0021500207938265,50.0,stream_1200_5_low_50_20_75,fixed_batch,2048,10.0,28.64933188240307,31.764298597000113,1.8638909361336877,336343.0,140,140,2402.45,1804.5464285714286,3016.0,2.53195760471271,0.0,2048,10.0,0.7589452707403209,1.0,0.5533596837944664,1.0,0.8830195496015428
dynamic_stream,,,1200.0,5.0,low,25.0,50,5.0,40.0,0.05,280,1204.7035714285714,4.99137076144731,6033.931504014604,4.99137076144731,50.0,stream_1200_5_low_50_5_25,fixed_batch,2048,20.0,31.618047817633993,34.8925723585958,1.8969356721275867,337317.0,137,137,2462.167883211679,1836.8,3316.0,2.6501770875628687,1853.0533889375172,2048,20.0,0.9518636960463794,0.9970358710119265,0.5652173913043479,0.9996922500379082,0.9408336463567007
dynamic_stream,,,1200.0,5.0,low,75.0,50,5.0,40.0,0.05,280,1204.9071428571428,5.020370905934496,12000.180518862086,5.020370905934496,50.0,stream_1200_5_low_50_5_75,fixed_batch,2048,10.0,31.4941123089428,34.78206366148967,1.8607872181038154,337374.0,140,140,2409.8142857142857,1811.7892857142858,3280.0,2.512641096633426,0.0,2048,10.0,0.7866548389670107,0.9997530374147502,0.5533596837944664,1.0,0.8912336350354498
dynamic_stream,,,256.0,20.0,high,25.0,10,20.0,40.0,0.05,280,258.425,20.427517468179975,258.425,10.0,10.0,stream_256_20_high_10_20_25,fixed_batch,512,0.0,7.603369999999994,7.62119999999959,0.10143376396123914,72359.0,280,280,258.425,258.425,307.0,0.0,0.0,512,0.0,1.0,1.0,0.0,1.0,0.8999999999999999
dynamic_stream,,,256.0,20.0,high,75.0,10,20.0,40.0,0.05,280,256.42857142857144,20.184238467258382,256.42857142857144,10.0,10.0,stream_256_20_high_10_20_75,fixed_batch,512,0.0,7.6025714285714265,7.620419999999785,0.1018620082075929,71800.0,280,280,256.42857142857144,256.42857142857144,306.0,0.0,0.0,512,0.0,1.0,1.0,0.0,0.5,0.7999999999999999
dynamic_stream,,,256.0,20.0,high,25.0,10,5.0,40.0,0.05,280,253.2892857142857,20.270693079343314,253.2892857142857,10.0,10.0,stream_256_20_high_10_5_25,fixed_batch,512,0.0,7.905262857142865,7.98479999999995,0.10018084829887301,70921.0,280,280,253.2892857142857,253.2892857142857,307.0,0.0,0.0,512,0.0,1.0,1.0,0.0,1.0,0.8999999999999999
dynamic_stream,,,256.0,20.0,high,75.0,10,5.0,40.0,0.05,280,256.50714285714287,20.086795342638982,256.50714285714287,10.0,10.0,stream_256_20_high_10_5_75,fixed_batch,512,0.0,7.910411428571425,7.984800000000016,0.10238231283232577,71822.0,280,280,256.50714285714287,256.50714285714287,307.0,0.0,0.0,512,0.0,1.0,1.0,0.0,0.5,0.7999999999999999
dynamic_stream,,,256.0,20.0,high,25.0,50,20.0,40.0,0.05,280,256.88214285714287,20.042232655928373,320.4260564019033,20.042232655928373,50.0,stream_256_20_high_50_20_25,fixed_batch,512,0.0,37.60275285714285,37.621200000000044,0.10221630711831696,71927.0,280,280,256.88214285714287,256.88214285714287,307.0,0.0,3528.7707999999975,512,0.0,1.0,1.0,0.0,1.0,0.8999999999999999
dynamic_stream,,,256.0,20.0,high,75.0,50,20.0,40.0,0.05,280,254.19285714285715,20.17722596128888,629.900407594533,20.17722596128888,50.0,stream_256_20_high_50_20_75,fixed_batch,512,0.0,37.60167714285714,37.6199999999999,0.10047447694650825,71174.0,280,280,254.19285714285715,254.19285714285715,306.0,0.0,0.0,512,0.0,1.0,1.0,0.0,1.0,0.8999999999999999
dynamic_stream,,,256.0,20.0,high,25.0,50,5.0,40.0,0.05,280,257.7142857142857,20.282641772329285,317.6537462514794,20.282641772329285,50.0,stream_256_20_high_50_5_25,fixed_batch,512,0.0,37.91234285714285,37.984800000000014,0.10133513081940626,72160.0,280,280,257.7142857142857,257.7142857142857,307.0,0.0,3615.455999999998,512,0.0,1.0,1.0,0.0,1.0,0.8999999999999999
dynamic_stream,,,256.0,20.0,high,75.0,50,5.0,40.0,0.05,280,256.38214285714287,20.057222335664232,639.1267408978749,20.057222335664232,50.0,stream_256_20_high_50_5_75,fixed_batch,512,0.0,37.910211428571415,37.98160000000007,0.10193583531500454,71787.0,280,280,256.38214285714287,256.38214285714287,307.0,0.0,0.0,512,0.0,1.0,1.0,0.0,1.0,0.8999999999999999
dynamic_stream,,,256.0,20.0,low,25.0,10,20.0,40.0,0.05,280,256.6642857142857,20.205142399258673,256.6642857142857,10.0,10.0,stream_256_20_low_10_20_25,fixed_batch,512,0.0,7.602665714285708,7.620799999999702,0.10185058352480927,71866.0,280,280,256.6642857142857,256.6642857142857,306.0,0.0,0.0,512,0.0,1.0,1.0,0.0,1.0,0.8999999999999999
dynamic_stream,,,256.0,20.0,low,75.0,10,20.0,40.0,0.05,280,255.05357142857142,19.868870555368698,255.05357142857142,10.0,10.0,stream_256_20_low_10_20_75,fixed_batch,512,0.0,7.602021428571422,7.619619999999986,0.10292146047900914,71415.0,280,280,255.05357142857142,255.05357142857142,306.0,0.0,0.0,512,0.0,1.0,1.0,0.0,0.5,0.7999999999999999
dynamic_stream,,,256.0,20.0,low,25.0,10,5.0,40.0,0.05,280,253.75357142857143,19.911464748852367,253.75357142857143,10.0,10.0,stream_256_20_low_10_5_25,fixed_batch,512,0.0,7.9060057142857305,7.978399999999965,0.10217381501807297,71051.0,280,280,253.75357142857143,253.75357142857143,307.0,0.0,0.0,512,0.0,1.0,1.0,0.0,1.0,0.8999999999999999
