frame_index,transport_protocol,receive_time_ns,payload_bytes
0,tcp,17583346466514,616
1,udp,17583379670214,175
2,udp,17583413012154,95
3,udp,17583446376414,70
4,udp,17583479743194,123
5,udp,17583513132654,103
6,udp,17583546577194,132
7,udp,17583579872784,61
8,udp,17583613231104,56
9,udp,17583646603464,54
10,udp,17583680063844,87
11,udp,17583713328114,64
12,tcp,17583746673924,599
13,udp,17583780127284,105
14,udp,17583813440784,68
15,udp,17583846767514,35
16,udp,17583880139244,88
18,udp,17583946894764,29
19,udp,17583980226084,38
20,udp,17584013625444,98
21,udp,17584047065574,26
22,udp,17584080400584,47
23,udp,17584113757014,43
25,udp,17584180444044,133
26,udp,17584213829544,218
27,udp,17584247225034,112
28,udp,17584280565084,49
29,udp,17584313957334,52
30,udp,17584347306024,52
31,udp,17584380680994,220
24,tcp,17584390234494,459
32,udp,17584414014114,499
33,udp,17584447456584,457
34,udp,17584480799694,398
35,udp,17584514184924,286
36,tcp,17584547470794,2856
37,udp,17584580954214,1205
38,udp,17584614316854,788
39,udp,17584647736374,1413
40,udp,17584681022244,888
41,udp,17584715031354,2018
42,udp,17584747821324,2079
44,udp,17584814474604,2116
45,udp,17584847942454,1642
46,udp,17584881334884,2168
48,tcp,17584951770234,5770
49,udp,17584981452954,1524
51,udp,17585048198484,1848
52,udp,17585081446374,1716
53,udp,17585114879394,2360
54,udp,17585148304494,2301
55,udp,17585181545184,1683
56,udp,17585214922314,2458
57,udp,17585248348044,1676
58,udp,17585281653084,2007
59,udp,17585315018694,2245
60,tcp,17585360311644,7249
61,udp,17585381805444,1481
62,udp,17585415098694,1629
63,udp,17585448508494,1792
64,udp,17585481898944,2160
65,udp,17585515292994,967
66,udp,17585548622064,2346
67,udp,17585581990644,1927
68,udp,17585615298924,1389
69,udp,17585648811144,2586
70,udp,17585682069924,1248
71,udp,17585715511764,1293
72,tcp,17585768753964,9287
73,udp,17585782190694,1140
74,udp,17585815491324,1597
75,udp,17585848930374,867
76,udp,17585882208324,1272
77,udp,17585915622534,892
78,udp,17585948949624,1611
79,udp,17585982312084,1326
80,udp,17586015685074,660
81,udp,17586049108374,1335
82,udp,17586082531314,817
83,udp,17586115765434,1194
84,tcp,17586161007804,8549
85,udp,17586182546784,1242
86,udp,17586215918334,1145
88,udp,17586282595194,1225
89,udp,17586315998874,1574
90,udp,17586349380414,988
91,udp,17586382797954,1445
92,udp,17586416141604,1238
94,udp,17586482885244,1506
95,udp,17586516255264,597
96,tcp,17586573631974,8230
98,udp,17586616355874,1270
99,udp,17586649710504,1473
100,udp,17586683130834,1097
101,udp,17586716466564,1125
102,udp,17586749802024,1375
103,udp,17586783125604,1517
104,udp,17586816455034,1909
105,udp,17586849856734,1191
106,udp,17586883283004,1991
107,udp,17586916620894,1252
108,tcp,17586970260354,7301
109,udp,17586983354364,1474
110,udp,17587016621604,1278
111,udp,17587050035634,1367
113,udp,17587116864954,1918
114,udp,17587150260624,2091
115,udp,17587183625424,1381
116,udp,17587216923894,1597
117,udp,17587250308044,1948
118,udp,17587283743224,1591
119,udp,17587317139614,2074
120,tcp,17587362221424,6332
121,udp,17587383816744,1617
122,udp,17587417144824,1289
123,udp,17587450534734,1715
124,udp,17587483911954,1809
125,udp,17587517208084,1460
126,udp,17587550605284,1848
127,udp,17587584104904,1745
128,udp,17587617433524,1620
129,udp,17587650713364,1862
130,udp,17587684135944,1748
131,udp,17587717471494,1886
132,tcp,17587754727984,5243
133,udp,17587784151684,1877
134,udp,17587817524854,2217
135,udp,17587850926734,1871
136,udp,17587884371364,1892
138,udp,17587950942654,2151
139,udp,17587984297194,1980
140,udp,17588017714554,2131
141,udp,17588051073594,2095
142,udp,17588084445414,2206
143,udp,17588117902554,2536
144,tcp,17588155029714,4994
145,udp,17588184560424,1512
146,udp,17588217922884,2530
147,udp,17588255104044,3125
148,udp,17588284642944,1283
150,udp,17588351469744,775
151,udp,17588384767944,2217
152,udp,17588418152274,2574
153,udp,17588451420234,1384
155,udp,17588518242894,1568
156,tcp,17588563465284,5943
157,udp,17588584992024,2089
158,udp,17588618394444,998
159,udp,17588651777964,2037
160,udp,17588685076344,836
161,udp,17588718477054,1636
162,udp,17588751786054,1633
163,udp,17588785157874,1218
164,udp,17588818581264,2362
165,udp,17588852063694,1164
166,udp,17588885298264,2211
168,tcp,17588963933604,6107
169,udp,17588985391584,876
170,udp,17589018776814,1740
171,udp,17589052176264,2226
172,udp,17589085523604,988
174,udp,17589152214954,1155
175,udp,17589185620524,2044
177,udp,17589252361914,921
178,udp,17589285720504,2258
179,udp,17589319072074,1202
180,tcp,17589356316234,5523
182,udp,17589419257734,962
183,udp,17589452519304,2550
184,udp,17589485826324,1210
185,udp,17589519321624,2125
187,udp,17589586009644,1567
189,udp,17589652751664,1382
190,udp,17589686033214,1578
191,udp,17589719541384,2212
193,udp,17589788593974,1952
192,tcp,17589804998634,6604
194,udp,17589819492414,1326
195,udp,17589852938034,2091
196,udp,17589886301484,1800
197,udp,17589919669344,1316
199,udp,17589986419824,1409
201,udp,17590053125034,2564
202,udp,17590086405054,964
203,udp,17590119969564,2417
204,tcp,17590173422814,7852
205,udp,17590186589814,1252
206,udp,17590220054154,1935
207,udp,17590253313114,1274
208,udp,17590286659374,2135
209,udp,17590320103824,1467
211,udp,17590386781944,1772
212,udp,17590420133784,972
213,udp,17590453526574,1906
214,udp,17590486882914,1622
215,udp,17590520258874,1418
216,tcp,17590573784484,8284
217,udp,17590586932404,1386
218,udp,17590620407634,1493
219,udp,17590653709524,1474
220,udp,17590687067574,1409
221,udp,17590720459284,1610
222,udp,17590753858554,1081
223,udp,17590787257554,1387
226,udp,17590887300024,1525
227,udp,17590920681744,1559
228,tcp,17590974249654,8989
229,udp,17590987352394,1365
230,udp,17591020822674,1059
232,udp,17591087493954,1109
233,udp,17591120859204,1317
234,udp,17591154247134,1599
235,udp,17591187630384,1221
236,udp,17591220959454,1133
237,udp,17591254380864,1067
238,udp,17591287681584,1279
239,udp,17591321012094,1448
241,udp,17591387765724,965
242,udp,17591421117204,1114
240,tcp,17591454483444,8537
243,udp,17591454970254,983
244,udp,17591487915384,1677
245,udp,17591521272624,947
246,udp,17591554618524,1187
249,udp,17591654671704,1015
250,udp,17591688103194,1008
251,udp,17591721392754,1435
252,tcp,17591778777744,9273
253,udp,17591788130544,1468
254,udp,17591821563294,927
255,udp,17591854942764,774
256,udp,17591888205054,1004
257,udp,17591921717634,1129
258,udp,17591955003684,1117
