video_name,policy_name,bandwidth_mbps,round_trip_time_ms,loss_rate,repeat_index,frame_count,late_frame_count,late_frame_ratio,late_frame_fraction,late_frames_per_1000,dropped_frame_count,mean_deadline_miss_ms_on_late,max_deadline_miss_ms,useful_goodput_bytes,keyframe_late_ratio,decodable_gop_ratio,sent_bytes,on_time_bytes,late_bytes,dropped_bytes,wasted_late_bytes_ratio,on_time_goodput_ratio,dropped_keyframe_count,reliable_single_count,unreliable_count,drop_count,reliable_single_late_count,unreliable_late_count
w3c_movie_300,deadline_feasible_frame_action,3.0,50.0,1.0,1,7200,162,0.0225,162/7200,22.5,0,171.74119250000513,389.508600000001,1030401.0,0.13793103448275862,0.8620689655172413,1103888.0,1030401.0,73487.0,0.0,0.06657106518052557,0.9334289348194744,0,29,7171,0,4,158
